source_model,target_model,sample_index,selector,repeat,target_clean_correct,target_logit_drop,target_loss_increase,target_prediction_changed
vit_base_patch16_224,vit_base_patch16_224,1,random_uniform,3,True,-0.1416301727294922,-0.011600896716117859,False
vit_base_patch16_224,vit_base_patch16_224,2,random_uniform,3,True,1.531562328338623,0.5435855984687805,False
vit_base_patch16_224,vit_base_patch16_224,3,random_uniform,3,True,0.5413618087768555,0.06533956527709961,False
vit_base_patch16_224,vit_base_patch16_224,4,random_uniform,3,True,-0.20123767852783203,-0.038425907492637634,False
vit_base_patch16_224,vit_base_patch16_224,5,random_uniform,3,True,-0.004016876220703125,0.0006638169288635254,False
vit_base_patch16_224,vit_base_patch16_224,6,random_uniform,3,True,-0.038527488708496094,-0.003929011523723602,False
vit_base_patch16_224,vit_base_patch16_224,7,random_uniform,3,True,-0.028333663940429688,-0.0019867047667503357,False
vit_base_patch16_224,vit_base_patch16_224,8,patch_score,0,True,0.047969818115234375,-0.07305635511875153,False
vit_base_patch16_224,vit_base_patch16_224,9,patch_score,0,True,-0.029081344604492188,0.0034134462475776672,False
vit_base_patch16_224,vit_base_patch16_224,10,patch_score,0,True,-0.013689041137695312,-0.00046487897634506226,False
vit_base_patch16_224,vit_base_patch16_224,11,patch_score,0,True,0.41337108612060547,0.07637958973646164,False
vit_base_patch16_224,vit_base_patch16_224,12,patch_score,0,True,0.30990123748779297,0.05237673223018646,False
vit_base_patch16_224,vit_base_patch16_224,13,patch_score,0,True,0.42169189453125,0.0705268457531929,False
vit_base_patch16_224,vit_base_patch16_224,14,patch_score,0,False,-0.1539139747619629,-0.08766394853591919,True
vit_base_patch16_224,vit_base_patch16_224,15,patch_score,0,True,0.16332435607910156,0.02347349375486374,False
vit_base_patch16_224,vit_base_patch16_224,8,patch_score,1,True,-0.048020362854003906,-0.08613176643848419,False
vit_base_patch16_224,vit_base_patch16_224,9,patch_score,1,True,0.03507709503173828,0.0020106658339500427,False
vit_base_patch16_224,vit_base_patch16_224,10,patch_score,1,True,-0.06079864501953125,-0.00536268949508667,False
vit_base_patch16_224,vit_base_patch16_224,11,patch_score,1,True,0.3669710159301758,0.05989242345094681,False
vit_base_patch16_224,vit_base_patch16_224,12,patch_score,1,True,-0.01819324493408203,0.01839303970336914,False
vit_base_patch16_224,vit_base_patch16_224,13,patch_score,1,True,0.27111053466796875,0.03826727718114853,False
vit_base_patch16_224,vit_base_patch16_224,14,patch_score,1,False,-0.01771688461303711,-0.06073683500289917,True
vit_base_patch16_224,vit_base_patch16_224,15,patch_score,1,True,-0.018428802490234375,0.004112415015697479,False
