model,split,calibration_size,evaluation_size,selected_strategy,calibration_loss_delta,calibration_loss_delta_high,calibration_loss_delta_low,calibration_loss_delta_deviation,evaluation_loss_delta_vs_random,evaluation_logit_delta_vs_random
vit_base_patch16_224,38,128,128,high_score_extreme,0.042369379997883996,0.042369379997883996,-0.007505791139313564,-0.009771311795096457,0.10656950050906744,0.17235572170466185
vit_base_patch16_224,39,128,128,high_score_extreme,0.07394240151309836,0.07394240151309836,-0.002101798804991024,0.014449562623970753,0.07499647899385309,0.12678711178402108
vit_base_patch16_224,40,128,128,high_score_extreme,0.07612756905170195,0.07612756905170195,-0.007493202209540565,0.021033366837703706,0.07281131145524948,0.13033197230348986
vit_base_patch16_224,41,128,128,high_score_extreme,0.057258898764606186,0.057258898764606186,0.0008670496887740837,0.00842071886654594,0.09167998174234526,0.155837777381142
vit_base_patch16_224,42,128,128,high_score_extreme,0.06857800918563348,0.06857800918563348,-0.010903683449820768,-0.0064571908515063114,0.08036087132131797,0.10921609991540511
vit_base_patch16_224,43,128,128,high_score_extreme,0.054113105241412995,0.054113105241412995,-0.004820107481161055,0.011154947502897505,0.09482577526553845,0.14980375797798234
vit_base_patch16_224,44,128,128,high_score_extreme,0.08306702626699311,0.08306702626699311,-0.00788970967187197,0.026559474127376845,0.06587185423995834,0.11109886101136604
vit_base_patch16_224,45,128,128,high_score_extreme,0.06217221631353217,0.06217221631353217,-0.007230551972800944,0.009884291783237124,0.08676666419341927,0.14241524009654918
vit_base_patch16_224,46,128,128,high_score_extreme,0.06917398434112935,0.06917398434112935,-0.006626360113538492,0.01728168270104409,0.07976489616582208,0.12751495031019053
vit_base_patch16_224,47,128,128,high_score_extreme,0.06916323153927806,0.06916323153927806,-0.005688996722407562,0.0038802528494367534,0.07977564896767339,0.1363828405737877
vit_base_patch16_224,48,128,128,high_score_extreme,0.09074508819442903,0.09074508819442903,-0.006727800116398916,0.020812230588489907,0.058193792312522426,0.08877678153415522
vit_base_patch16_224,49,128,128,high_score_extreme,0.08290046007095953,0.08290046007095953,-0.006030054259705746,0.006261539605475264,0.06603842043599191,0.10919370502233505
vit_base_patch16_224,50,128,128,high_score_extreme,0.09538873515824281,0.09538873515824281,-0.0034367582423631866,0.013479443770241534,0.05355014534870861,0.10379451513290404
vit_base_patch16_224,51,128,128,high_score_extreme,0.05108703546162967,0.05108703546162967,-0.0014183623000765988,0.005516456133288253,0.09785184504532177,0.1641134042292833
vit_base_patch16_224,52,128,128,high_score_extreme,0.09031987510146186,0.09031987510146186,-0.005945719121276246,0.013385733266962536,0.05861900540548959,0.11688354828705391
vit_base_patch16_224,53,128,128,high_score_extreme,0.08832778083281786,0.08832778083281786,-0.004319894203945296,0.034087712111310495,0.060611099674133584,0.08898721852650245
vit_base_patch16_224,54,128,128,high_score_extreme,0.08046552632610353,0.08046552632610353,-0.0035254937865829552,0.0030827740035116835,0.06847335418084793,0.11192405658463636
vit_base_patch16_224,55,128,128,high_score_extreme,0.05608593923777032,0.05608593923777032,-0.010003140293216955,-0.010544006353787458,0.09285294126918114,0.13826806315531334
vit_base_patch16_224,56,128,128,high_score_extreme,0.11595268782184576,0.11595268782184576,-0.010161564123942906,0.01695314489067338,0.032986192685105685,0.06705897270391385
vit_base_patch16_224,57,128,128,high_score_extreme,0.07054800234982395,0.07054800234982395,-0.0056602221411594655,0.010384816447185585,0.0783908781571275,0.12726117049654323
vit_base_patch16_224,58,128,128,high_score_extreme,0.08396097792380411,0.08396097792380411,-0.00566231143360104,0.030743119731293216,0.06497790258314733,0.11108861180643242
vit_base_patch16_224,59,128,128,high_score_extreme,0.0390420615306842,0.0390420615306842,-0.009229591886348015,0.00582998884904858,0.10989681897626725,0.1459172423928976
vit_base_patch16_224,60,128,128,high_score_extreme,0.11537620549885712,0.11537620549885712,-0.008952070003336605,0.027115987444024842,0.03356267500809433,0.07643194807072481
vit_base_patch16_224,61,128,128,high_score_extreme,0.05958209129191044,0.05958209129191044,-0.006696121751398702,0.002588249176672737,0.08935678921504103,0.15091850701719522
vit_base_patch16_224,62,128,128,high_score_extreme,0.05683694486530537,0.05683694486530537,-0.0036217827813137165,0.0009264798197060973,0.09210193564164607,0.1488603319351872
vit_base_patch16_224,63,128,128,high_score_extreme,0.04936482104797809,0.04936482104797809,-0.0033803714286477766,0.015162340174962688,0.09957405945897335,0.157904917995135
