source_model,target_model,condition,sample_index,image_name,target_clean_correct,weight_entropy,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
cait_s24_224,vit_base_patch16_224,uniform,0,ILSVRC2012_val_00037758.JPEG,True,2.995732069015503,-0.007888861000537872,-0.00712930504232645,0.49590110778808594,0.4968975782394409,-0.12327194213867188,-0.011523589491844177
cait_s24_224,vit_base_patch16_224,uniform,1,ILSVRC2012_val_00037916.JPEG,True,2.995732069015503,0.02349235862493515,0.024152599275112152,0.5130009055137634,0.5133728981018066,0.7535409927368164,0.1231602281332016
cait_s24_224,vit_base_patch16_224,phase_weighted,0,ILSVRC2012_val_00037758.JPEG,True,2.860797882080078,-0.008161577396094799,-0.007665751501917839,0.496864378452301,0.4971965253353119,-0.09845352172851562,-0.009564504027366638
cait_s24_224,vit_base_patch16_224,phase_weighted,1,ILSVRC2012_val_00037916.JPEG,True,2.8340094089508057,0.027948014438152313,0.028946226462721825,0.5132400393486023,0.5137449502944946,0.7908906936645508,0.12427753210067749
cait_s24_224,vit_base_patch16_224,flip_weighted,0,ILSVRC2012_val_00037758.JPEG,True,2.8723185062408447,-0.008557368069887161,-0.00801233109086752,0.49709025025367737,0.497183233499527,-0.09279632568359375,-0.008184552192687988
cait_s24_224,vit_base_patch16_224,flip_weighted,1,ILSVRC2012_val_00037916.JPEG,True,2.5715627670288086,0.016811177134513855,0.017000865191221237,0.5110676884651184,0.5116456747055054,0.6629352569580078,0.09731575846672058
cait_s24_224,vit_base_patch16_224,consensus_weighted,0,ILSVRC2012_val_00037758.JPEG,True,2.8640100955963135,-0.008355487138032913,-0.007844001054763794,0.49637940526008606,0.49742239713668823,-0.08336734771728516,-0.0069236308336257935
cait_s24_224,vit_base_patch16_224,consensus_weighted,1,ILSVRC2012_val_00037916.JPEG,True,2.836181163787842,0.02425648272037506,0.024626782163977623,0.5130208134651184,0.5135987997055054,0.737339973449707,0.11643585562705994
cait_s24_224,vit_base_patch16_224,shuffled_semantic_weighted,0,ILSVRC2012_val_00037758.JPEG,True,2.878567934036255,-0.0022278595715761185,-0.0017354649025946856,0.4988507032394409,0.4999335706233978,0.1015157699584961,0.022540003061294556
cait_s24_224,vit_base_patch16_224,shuffled_semantic_weighted,1,ILSVRC2012_val_00037916.JPEG,True,2.890444040298462,0.017457643523812294,0.018590081483125687,0.5107687711715698,0.5111740231513977,0.5877666473388672,0.08425626158714294
cait_s24_224,vit_base_patch16_224,permuted_weight,0,ILSVRC2012_val_00037758.JPEG,True,2.8640100955963135,-0.0063277119770646095,-0.005528122186660767,0.4959874451160431,0.49608710408210754,-0.08331489562988281,-0.006835266947746277
cait_s24_224,vit_base_patch16_224,permuted_weight,1,ILSVRC2012_val_00037916.JPEG,True,2.836181402206421,0.021132254973053932,0.022320877760648727,0.5141037106513977,0.5139375925064087,0.7261247634887695,0.11407262086868286
cait_s24_224,vit_base_patch16_224,consensus_topk,0,ILSVRC2012_val_00037758.JPEG,True,1.6094379425048828,-0.005978492088615894,-0.005253816023468971,0.4987111985683441,0.49957484006881714,-0.06210613250732422,-0.0030479729175567627
cait_s24_224,vit_base_patch16_224,consensus_topk,1,ILSVRC2012_val_00037916.JPEG,True,1.6094379425048828,0.014130675233900547,0.01173057034611702,0.5109879970550537,0.5114264488220215,0.6306524276733398,0.09043921530246735
cait_s24_224,vit_base_patch16_224,uniform,2,ILSVRC2012_val_00037926.JPEG,True,2.995732069015503,0.009442484006285667,0.010203216224908829,0.5110543966293335,0.5130606889724731,0.2029743194580078,0.034008562564849854
cait_s24_224,vit_base_patch16_224,uniform,3,ILSVRC2012_val_00037929.JPEG,True,2.995732069015503,-0.0005453179473988712,-0.0008442293619737029,0.49977412819862366,0.5000531673431396,0.0496978759765625,0.010468512773513794
cait_s24_224,vit_base_patch16_224,phase_weighted,2,ILSVRC2012_val_00037926.JPEG,True,2.739330768585205,0.005200219340622425,0.0056354813277721405,0.5095065236091614,0.5112537145614624,0.1837139129638672,0.029441580176353455
cait_s24_224,vit_base_patch16_224,phase_weighted,3,ILSVRC2012_val_00037929.JPEG,True,2.859543561935425,-0.0008993314113467932,-0.0011996522080153227,0.5008835792541504,0.5001660585403442,0.016597747802734375,0.006150305271148682
cait_s24_224,vit_base_patch16_224,flip_weighted,2,ILSVRC2012_val_00037926.JPEG,True,2.833831310272217,0.006097332574427128,0.007320022210478783,0.5119578838348389,0.5137250423431396,0.21931838989257812,0.03496725857257843
cait_s24_224,vit_base_patch16_224,flip_weighted,3,ILSVRC2012_val_00037929.JPEG,True,2.744020938873291,-0.0004619371611624956,-0.0007590170134790242,0.5010297298431396,0.5005248188972473,0.02731037139892578,0.007440492510795593
cait_s24_224,vit_base_patch16_224,consensus_weighted,2,ILSVRC2012_val_00037926.JPEG,True,2.86210560798645,0.005980772897601128,0.006643517874181271,0.5110876560211182,0.5124295949935913,0.17605113983154297,0.029204577207565308
cait_s24_224,vit_base_patch16_224,consensus_weighted,3,ILSVRC2012_val_00037929.JPEG,True,2.803629159927368,-0.0006924521876499057,-0.0009908610954880714,0.5014083981513977,0.5004251599311829,0.022400856018066406,0.006964921951293945
cait_s24_224,vit_base_patch16_224,shuffled_semantic_weighted,2,ILSVRC2012_val_00037926.JPEG,True,2.8177738189697266,0.005376951768994331,0.006025845184922218,0.5120044350624084,0.5120642185211182,0.20724868774414062,0.034429535269737244
cait_s24_224,vit_base_patch16_224,shuffled_semantic_weighted,3,ILSVRC2012_val_00037929.JPEG,True,2.873926877975464,-0.0008083304855972528,-0.0014518433017656207,0.5005314350128174,0.500411868095398,0.019721031188964844,0.007046177983283997
cait_s24_224,vit_base_patch16_224,permuted_weight,2,ILSVRC2012_val_00037926.JPEG,True,2.862105369567871,0.0070560397580266,0.007879422977566719,0.5096327662467957,0.5101708769798279,0.18303203582763672,0.02921082079410553
