source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,selected,True,0.0022240309044718742,0.0020935754291713238,0.5064572691917419,0.5061383843421936,-0.10905838012695312,0.0049648284912109375,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,selected,True,0.010995595715939999,0.01123927254229784,0.5015212893486023,0.5014349222183228,0.13713645935058594,0.028545796871185303,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,opposite,True,0.010408158414065838,0.010476114228367805,0.5060055255889893,0.5059590339660645,0.024336814880371094,0.0073405057191848755,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,opposite,True,0.002846221439540386,0.0025440126191824675,0.49915629625320435,0.49937552213668823,-0.0167083740234375,-0.0027295351028442383,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,deviation,True,0.0042556580156087875,0.0051299287006258965,0.5077859163284302,0.5079918503761292,-0.005864143371582031,0.0037862733006477356,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,deviation,True,0.0023321802727878094,0.002489279257133603,0.4967115819454193,0.4965122640132904,0.03474998474121094,0.007160574197769165,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,random,True,0.006433773785829544,0.0061937980353832245,0.5060387253761292,0.5073541402816772,0.16470050811767578,0.02223026752471924,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,random,True,-0.001141563756391406,-0.0010335601400583982,0.49706366658210754,0.49650564789772034,0.07326602935791016,0.010991573333740234,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,no_drop,True,0.041564617305994034,0.03855000436306,0.5039328336715698,0.5032086968421936,-0.06850624084472656,0.008789613842964172,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,no_drop,True,0.0009543219930492342,0.00045786931877955794,0.5000066161155701,0.5000331997871399,0.014085769653320312,0.0020190924406051636,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,selected,True,0.0030944151803851128,0.0037451840471476316,0.5043579936027527,0.5051884055137634,0.12751293182373047,0.014741308987140656,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,selected,True,0.012295822612941265,0.011367879807949066,0.5056135654449463,0.5060586929321289,0.12287521362304688,0.08133822679519653,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,opposite,True,0.003062498988583684,0.0020625365432351828,0.49980735778808594,0.49897029995918274,0.12068557739257812,0.014438092708587646,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,opposite,True,0.014837573282420635,0.014805621467530727,0.5057530999183655,0.5068758130073547,0.10831260681152344,0.07666581869125366,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,deviation,True,0.005985630676150322,0.006034822203218937,0.5020926594734192,0.5021922588348389,0.12734031677246094,0.01567266881465912,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,deviation,True,0.01012362539768219,0.00959702953696251,0.5044111609458923,0.5058659911155701,0.13212299346923828,0.07786864042282104,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,random,True,0.0036022618878632784,0.003324455115944147,0.502517819404602,0.5023583769798279,0.12864017486572266,0.014083564281463623,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,random,True,0.011492285877466202,0.010838445276021957,0.5044376850128174,0.5050821304321289,0.07275676727294922,0.054862260818481445,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,no_drop,True,0.001811330788768828,0.0010755958501249552,0.5018866658210754,0.5017870664596558,0.18519973754882812,0.018371380865573883,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,no_drop,True,0.0063012572936713696,0.004719428718090057,0.5014216899871826,0.5012887716293335,0.019403457641601562,0.035466670989990234,False
visformer_small,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,selected,True,0.05226818472146988,0.05827143415808678,0.5240287780761719,0.5264734625816345,0.9204816818237305,0.3475499749183655,False
visformer_small,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,selected,True,0.002400686964392662,0.002123408019542694,0.5044376850128174,0.5032884478569031,0.2879142761230469,0.03539392352104187,False
visformer_small,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,opposite,True,0.045500434935092926,0.0521601103246212,0.5225141048431396,0.5242944955825806,0.9647140502929688,0.2691638469696045,False
visformer_small,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,opposite,True,0.002465273719280958,0.00225774385035038,0.5060188174247742,0.5046104192733765,0.33776283264160156,0.04292228817939758,False
visformer_small,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,deviation,True,0.04550541937351227,0.05130995064973831,0.5220025777816772,0.5251116156578064,0.8432693481445312,0.25584834814071655,False
visformer_small,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,deviation,True,0.004861125256866217,0.004528062418103218,0.5051153302192688,0.5035209655761719,0.3393115997314453,0.04271157085895538,False
visformer_small,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,random,True,0.04857978969812393,0.053914763033390045,0.5256696343421936,0.527948260307312,0.9100675582885742,0.31262946128845215,False
visformer_small,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,random,True,0.0006700340891256928,0.0003428187919780612,0.5034013390541077,0.5022919178009033,0.3609476089477539,0.045095816254615784,False
visformer_small,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,no_drop,True,0.042620908468961716,0.048006821423769,0.5176976919174194,0.5192588567733765,0.7632207870483398,0.20755572617053986,False
visformer_small,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,no_drop,True,0.005050132051110268,0.004776051267981529,0.5038464665412903,0.5030359625816345,0.3683319091796875,0.04706050455570221,False
visformer_small,vit_base_patch16_224,6,ILSVRC2012_val_00024753.JPEG,stage3_block2,selected,True,-0.006520331371575594,-0.007128831930458546,0.5002790093421936,0.49996015429496765,0.28842735290527344,0.0890626311302185,False
visformer_small,vit_base_patch16_224,7,ILSVRC2012_val_00024781.JPEG,stage3_block2,selected,True,-0.008555635809898376,-0.007389542646706104,0.5171462893486023,0.5178239345550537,0.4227771759033203,0.33609938621520996,False
