source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,selected,True,0.0005036325892433524,-0.0010036691091954708,0.5018135905265808,0.5010230541229248,0.14968585968017578,0.018061362206935883,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,selected,True,0.01400011871010065,0.013772630132734776,0.5051950216293335,0.5055736899375916,0.18011474609375,0.034634798765182495,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,opposite,True,-0.005643405020236969,-0.003667210228741169,0.5068093538284302,0.5075799822807312,0.20364856719970703,0.027901187539100647,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,opposite,True,0.011194899678230286,0.011446814984083176,0.5031489133834839,0.5029961466789246,0.18653011322021484,0.03740796446800232,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,deviation,True,-0.0013339485740289092,-0.0008871858008205891,0.5029230713844299,0.5030027627944946,0.04163074493408203,0.0052879080176353455,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,deviation,True,0.010328594595193863,0.010490238666534424,0.5021657347679138,0.5006643533706665,0.07501411437988281,0.010118916630744934,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,random,True,0.0072743259370327,0.0077201854437589645,0.5011227130889893,0.5011957883834839,-0.032608985900878906,-0.004013478755950928,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,random,True,0.0104579022154212,0.010735702700912952,0.49974754452705383,0.49985384941101074,0.06680011749267578,0.015983566641807556,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,no_drop,True,-0.0003663341049104929,0.00010863435454666615,0.5028632283210754,0.5028034448623657,0.10219860076904297,0.013625428080558777,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,no_drop,True,0.0025692800991237164,0.002829731907695532,0.5034877061843872,0.5040391087532043,0.14641380310058594,0.03517018258571625,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,selected,True,0.002498737070709467,0.003469413612037897,0.5016541481018066,0.5025111436843872,0.13939285278320312,0.017257966101169586,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,selected,True,0.015766873955726624,0.016955267637968063,0.5152197480201721,0.5170865058898926,0.30445003509521484,0.13452637195587158,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,opposite,True,0.0014735911972820759,0.0022808548528701067,0.4971965253353119,0.49780771136283875,0.19627666473388672,0.022754885256290436,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,opposite,True,0.013124173507094383,0.013136625289916992,0.5160568356513977,0.5177508592605591,0.2672004699707031,0.15130329132080078,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,deviation,True,-0.0031423510517925024,-0.002787842880934477,0.4981730878353119,0.4991629421710968,0.1822967529296875,0.01937270164489746,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,deviation,True,0.02779528684914112,0.030288012698292732,0.5155054330825806,0.5176910758018494,0.33629417419433594,0.17123162746429443,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,random,True,-0.00026419677305966616,-0.0002633987460285425,0.5037800073623657,0.5039926171302795,0.2834758758544922,0.02946772426366806,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,random,True,0.016235671937465668,0.019483501091599464,0.517179548740387,0.5194647908210754,0.3380775451660156,0.15726780891418457,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,no_drop,True,0.007316824048757553,0.006033613346517086,0.5096327662467957,0.5081446766853333,0.4449129104614258,0.053178004920482635,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,no_drop,True,0.009203119203448296,0.016542043536901474,0.513299822807312,0.5151666402816772,0.3002185821533203,0.154604971408844,False
cait_s24_224,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block24_gap,selected,True,0.056479740887880325,0.05813153088092804,0.5279748439788818,0.5286989808082581,1.058711051940918,0.4133531451225281,False
cait_s24_224,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,block24_gap,selected,True,-0.0032406786922365427,-0.0028941142372787,0.4946521520614624,0.4945790767669678,0.04363727569580078,0.00474470853805542,False
cait_s24_224,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block24_gap,opposite,True,0.046288423240184784,0.049883436411619186,0.5228196978569031,0.5246731638908386,0.7639474868774414,0.2491123527288437,False
cait_s24_224,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,block24_gap,opposite,True,-0.0003705160634126514,-2.8305104933679104e-05,0.5030359625816345,0.502345085144043,0.23360443115234375,0.027495667338371277,False
cait_s24_224,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block24_gap,deviation,True,0.04749074578285217,0.05000942200422287,0.5219560265541077,0.5237298011779785,0.8587741851806641,0.24992890655994415,False
cait_s24_224,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,block24_gap,deviation,True,-0.002475419081747532,-0.002577162114903331,0.4978807866573334,0.49850526452064514,0.15352439880371094,0.01750524342060089,False
cait_s24_224,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block24_gap,random,True,0.049860551953315735,0.05371382087469101,0.5271710157394409,0.5296157598495483,0.9472723007202148,0.29039156436920166,False
