source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,selected,True,0.0007918740157037973,0.0005129128694534302,0.4310360848903656,0.4922672212123871,-0.02356243133544922,0.00520557165145874,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,selected,True,0.0018433370860293508,0.0014577333349734545,0.42628613114356995,0.48083412647247314,0.0976877212524414,0.015516221523284912,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,opposite,True,0.0026564488653093576,0.002595372963696718,0.43375319242477417,0.49627313017845154,-0.08415699005126953,-0.003254830837249756,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,opposite,True,0.006082754582166672,0.005746710579842329,0.42879730463027954,0.4811530113220215,0.07543087005615234,0.0169537216424942,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,deviation,True,0.005729747470468283,0.005559820681810379,0.4340122640132904,0.4906528890132904,-0.14026832580566406,0.0030609220266342163,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,deviation,True,-0.0021904590539634228,-0.00227531255222857,0.4274553656578064,0.4879092276096344,0.08205699920654297,0.011324256658554077,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,random,True,0.0036074090749025345,0.0036788075231015682,0.431454598903656,0.49525004625320435,-0.1253986358642578,-0.0077046602964401245,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,random,True,0.004753188695758581,0.00502418726682663,0.4290962517261505,0.4877232015132904,0.11585712432861328,0.021259739995002747,False
visformer_small,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,no_drop,True,0.041564617305994034,0.038550008088350296,0.5039328336715698,0.5032086968421936,-0.06850624084472656,0.008789613842964172,False
visformer_small,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,no_drop,True,0.0009543224005028605,0.00045786856207996607,0.5000066161155701,0.5000331997871399,0.014085769653320312,0.0020190924406051636,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,selected,True,0.009207616560161114,0.010145220905542374,0.4329094886779785,0.47718697786331177,0.15718650817871094,0.01808921992778778,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,selected,True,0.010582346469163895,0.010285967960953712,0.4344905912876129,0.486514151096344,0.07460689544677734,0.06370782852172852,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,opposite,True,0.004066350869834423,0.0038027132395654917,0.42933541536331177,0.48183727264404297,0.14691638946533203,0.014934055507183075,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,opposite,True,0.009502604603767395,0.00850393995642662,0.4312420189380646,0.4839365482330322,0.06313228607177734,0.05513262748718262,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,deviation,True,0.0006851450889371336,0.000384120037779212,0.429800420999527,0.4882214665412903,0.14438343048095703,0.01604396104812622,False
visformer_small,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,deviation,True,0.008630362339317799,0.007914912886917591,0.4296542704105377,0.4957084357738495,0.1683063507080078,0.08112233877182007,False
visformer_small,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,random,True,0.0016215755604207516,0.0014762312639504671,0.4302588105201721,0.48656728863716125,0.08647632598876953,0.008580446243286133,False
