source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block6,no_drop,True,-0.01039993204176426,-0.00924330111593008,0.5111009478569031,0.5116323828697205,0.21877670288085938,0.055685803294181824,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block6,selected,True,-0.001096275169402361,-0.0008970083435997367,0.42920252680778503,0.5030824542045593,0.289459228515625,0.02744513750076294,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block6,selected,True,0.005108409561216831,0.004921680316329002,0.43191298842430115,0.5053013563156128,0.032477378845214844,0.020131610333919525,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block6,opposite,True,-0.0013738443376496434,-0.0006679454818367958,0.42424002289772034,0.4983059763908386,0.032726287841796875,0.005424037575721741,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block6,opposite,True,0.006128614768385887,0.006246741861104965,0.4308965802192688,0.5035607814788818,0.11800003051757812,0.02038230001926422,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block6,deviation,True,0.00045374350156635046,0.0006177558680064976,0.42620640993118286,0.49963462352752686,0.09760379791259766,0.008163437247276306,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block6,deviation,True,0.005165777634829283,0.004840203560888767,0.4304647743701935,0.5027901530265808,0.06047344207763672,0.005113385617733002,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block6,random,True,-0.0010747963096946478,-0.0015033527743071318,0.4255354404449463,0.4998272657394409,0.20536231994628906,0.01691049337387085,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block6,random,True,0.008150319568812847,0.008831876330077648,0.43296927213668823,0.5092208981513977,0.1061563491821289,0.00666576623916626,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block6,no_drop,True,0.002586252987384796,0.003236528253182769,0.5014150142669678,0.5028765201568604,0.12164115905761719,0.011710382997989655,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block6,no_drop,True,0.01191176101565361,0.011577790603041649,0.5058128833770752,0.5071415305137634,0.10799694061279297,0.008628703653812408,False
vit_base_patch16_224,cait_s24_224,10,ILSVRC2012_val_00025315.JPEG,block6,selected,True,0.0035067726857960224,0.004207666497677565,0.425894170999527,0.5003188848495483,0.10718441009521484,0.010942965745925903,False
vit_base_patch16_224,cait_s24_224,11,ILSVRC2012_val_00025390.JPEG,block6,selected,True,0.00521694403141737,0.00635354220867157,0.4333014488220215,0.5077195167541504,0.04949378967285156,0.030528903007507324,False
vit_base_patch16_224,cait_s24_224,10,ILSVRC2012_val_00025315.JPEG,block6,opposite,True,0.0003801083075813949,0.0010577504290267825,0.4242599308490753,0.49850526452064514,0.11926460266113281,0.013945229351520538,False
vit_base_patch16_224,cait_s24_224,11,ILSVRC2012_val_00025390.JPEG,block6,opposite,True,0.0047439876943826675,0.0048348065465688705,0.4311888813972473,0.5060321092605591,-0.09514236450195312,0.012198984622955322,False
vit_base_patch16_224,cait_s24_224,10,ILSVRC2012_val_00025315.JPEG,block6,deviation,True,0.019680451601743698,0.022013073787093163,0.4341318607330322,0.5081446766853333,0.19747638702392578,0.05162770301103592,False
vit_base_patch16_224,cait_s24_224,11,ILSVRC2012_val_00025390.JPEG,block6,deviation,True,0.009011827409267426,0.009247560054063797,0.43735384941101074,0.5106093287467957,0.42664241790771484,0.0830463171005249,False
vit_base_patch16_224,cait_s24_224,10,ILSVRC2012_val_00025315.JPEG,block6,random,True,-0.007237826474010944,-0.008203529752790928,0.4262462854385376,0.49820631742477417,-0.05194854736328125,-0.003227643668651581,False
vit_base_patch16_224,cait_s24_224,11,ILSVRC2012_val_00025390.JPEG,block6,random,True,0.005353015381842852,0.006128781475126743,0.43294936418533325,0.5067296624183655,0.0209808349609375,0.02065703272819519,False
vit_base_patch16_224,cait_s24_224,10,ILSVRC2012_val_00025315.JPEG,block6,no_drop,True,0.01935444213449955,0.02103118970990181,0.5080848932266235,0.5079187750816345,0.22041893005371094,0.09816854447126389,False
vit_base_patch16_224,cait_s24_224,11,ILSVRC2012_val_00025390.JPEG,block6,no_drop,True,0.04304005205631256,0.04262675344944,0.5118250250816345,0.5131404399871826,-0.09520149230957031,0.01582283526659012,False
