source_model,sample_index,image_name,layer,condition,global_polarity,global_mode,grid_h,grid_w,drop_count,drop_ratio,global_cosine_clean_masked,kept_token_cosine_clean_masked,score_map_spearman_clean_masked,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
vit_base_patch16_224,21,ILSVRC2012_val_00025907.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9968753457069397,0.9482901692390442,0.684638500213623,0.01766682043671608,0.19365866482257843,0.574540376663208,19.40712547302246
vit_base_patch16_224,22,ILSVRC2012_val_00025989.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9984291195869446,0.9034444689750671,0.5537903904914856,0.030622607097029686,0.26250919699668884,0.5774431824684143,19.52037811279297
vit_base_patch16_224,23,ILSVRC2012_val_00026068.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9980788230895996,0.9389456510543823,0.7409303188323975,-0.0021570653188973665,0.17923910915851593,0.5475767254829407,19.80695152282715
vit_base_patch16_224,24,ILSVRC2012_val_00026088.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9978687167167664,0.904202938079834,0.6814239025115967,0.010381579399108887,0.21055535972118378,0.5552048087120056,19.845203399658203
vit_base_patch16_224,25,ILSVRC2012_val_00026113.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.996678352355957,0.9466055631637573,0.6435177326202393,0.020346958190202713,0.23320578038692474,0.5832810997962952,18.77754020690918
vit_base_patch16_224,26,ILSVRC2012_val_00026139.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9971432089805603,0.901878297328949,0.6140666007995605,0.013488207943737507,0.2352287322282791,0.5586315393447876,19.525070190429688
vit_base_patch16_224,27,ILSVRC2012_val_00026145.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9986993074417114,0.9428521990776062,0.7680736780166626,0.022823156788945198,0.302418053150177,0.5745493173599243,19.3178768157959
vit_base_patch16_224,28,ILSVRC2012_val_00026189.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9979251027107239,0.940522313117981,0.7089083790779114,0.004086833447217941,0.21154998242855072,0.5606583952903748,19.358732223510742
vit_base_patch16_224,29,ILSVRC2012_val_00026202.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9977391958236694,0.920957088470459,0.6420642733573914,0.01312844455242157,0.21075570583343506,0.5751886963844299,18.981273651123047
vit_base_patch16_224,30,ILSVRC2012_val_00026226.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.997808575630188,0.9253049492835999,0.6848632097244263,0.0029915254563093185,0.16367207467556,0.5504615902900696,19.351293563842773
vit_base_patch16_224,31,ILSVRC2012_val_00026280.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9978683590888977,0.9488600492477417,0.7390257120132446,0.02867046184837818,0.2908826768398285,0.5610949993133545,18.88437271118164
vit_base_patch16_224,32,ILSVRC2012_val_00026315.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9987317323684692,0.940645158290863,0.7916853427886963,0.035242483019828796,0.3258191645145416,0.5683016777038574,18.8043270111084
vit_base_patch16_224,33,ILSVRC2012_val_00026328.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9985009431838989,0.9479819536209106,0.7242260575294495,0.011532304808497429,0.22972372174263,0.5548107028007507,19.43265151977539
