model,sample_index,image_name,residual_effective_rank,top_eigenvalue_fraction,top3_eigenvalue_fraction,top_mode_semantic_fraction,top3_mode_semantic_fraction,mean_residual_l2,semantic_covariance_l2
vit_base_patch16_224,59,ILSVRC2012_val_00041406.JPEG,16.86663055419922,0.178697869181633,0.2977387607097626,0.19174474477767944,0.2773563861846924,0.5724059343338013,0.0020672103855758905
vit_base_patch16_224,60,ILSVRC2012_val_00041468.JPEG,18.809978485107422,0.07331572473049164,0.2039697766304016,0.0541229248046875,0.11023080348968506,0.580674946308136,0.001196263823658228
vit_base_patch16_224,61,ILSVRC2012_val_00041474.JPEG,14.995631217956543,0.25490185618400574,0.3605979382991791,0.5314748883247375,0.6217334270477295,0.4525657594203949,0.007877129130065441
vit_base_patch16_224,62,ILSVRC2012_val_00041483.JPEG,18.75779914855957,0.08597058057785034,0.20158153772354126,0.3112429976463318,0.32937589287757874,0.7816521525382996,0.0017562727443873882
vit_base_patch16_224,63,ILSVRC2012_val_00041486.JPEG,17.446041107177734,0.15052670240402222,0.280510276556015,0.08694754540920258,0.7245979309082031,0.5591583251953125,0.00784477312117815
cait_s24_224,0,ILSVRC2012_val_00037758.JPEG,18.884422302246094,0.07134196162223816,0.19079381227493286,0.029794398695230484,0.13553836941719055,0.3015325367450714,0.002519122092053294
cait_s24_224,1,ILSVRC2012_val_00037916.JPEG,18.202857971191406,0.12262281775474548,0.23533673584461212,0.4098357856273651,0.4884204864501953,0.187699094414711,0.0022545992396771908
cait_s24_224,2,ILSVRC2012_val_00037926.JPEG,18.686656951904297,0.08823545277118683,0.2121570110321045,0.028786232694983482,0.20711302757263184,0.2710714638233185,0.0020836174953728914
cait_s24_224,3,ILSVRC2012_val_00037929.JPEG,3.2593090534210205,0.7236167192459106,0.8431885242462158,0.0006262679817155004,0.0384407639503479,0.8245450258255005,0.0002684637438505888
cait_s24_224,4,ILSVRC2012_val_00038033.JPEG,15.316851615905762,0.22318339347839355,0.3708341717720032,0.41840675473213196,0.43248406052589417,0.7554740309715271,0.006431729067116976
cait_s24_224,5,ILSVRC2012_val_00038096.JPEG,18.443851470947266,0.10687913745641708,0.22638443112373352,0.056772954761981964,0.21164318919181824,0.3729909062385559,0.0051617552526295185
cait_s24_224,6,ILSVRC2012_val_00038110.JPEG,16.505828857421875,0.191564679145813,0.31295594573020935,0.14175143837928772,0.17046211659908295,0.8186979293823242,0.001384236733429134
cait_s24_224,7,ILSVRC2012_val_00038142.JPEG,18.274494171142578,0.11811602115631104,0.24151736497879028,0.09040870517492294,0.12334461510181427,0.39362555742263794,0.0036954304669052362
cait_s24_224,8,ILSVRC2012_val_00038157.JPEG,18.587310791015625,0.10034696012735367,0.21536773443222046,0.008420804515480995,0.09073096513748169,0.3399752378463745,0.002187064616009593
cait_s24_224,9,ILSVRC2012_val_00038221.JPEG,18.416336059570312,0.10375573486089706,0.23648741841316223,0.11118288338184357,0.22447539865970612,0.227047398686409,0.004456604365259409
cait_s24_224,10,ILSVRC2012_val_00038236.JPEG,18.25223159790039,0.1181105300784111,0.23757067322731018,0.015597947873175144,0.04798005148768425,0.2626039385795593,0.001506983069702983
cait_s24_224,11,ILSVRC2012_val_00038251.JPEG,18.650087356567383,0.09339576214551926,0.21560031175613403,0.0007566007552668452,0.14950521290302277,0.22401534020900726,0.002705242019146681
cait_s24_224,12,ILSVRC2012_val_00038413.JPEG,18.566875457763672,0.09886873513460159,0.21672047674655914,0.0002447641745675355,0.01262224093079567,0.2814403772354126,0.002364496933296323
cait_s24_224,13,ILSVRC2012_val_00038427.JPEG,18.64139175415039,0.09408450871706009,0.20803804695606232,0.2656511962413788,0.3194734454154968,0.3518074154853821,0.0028394944965839386
cait_s24_224,14,ILSVRC2012_val_00038546.JPEG,17.515033721923828,0.1476258635520935,0.29004377126693726,0.0013814423000440001,0.39862385392189026,2.777475118637085,0.002789129735901952
cait_s24_224,15,ILSVRC2012_val_00038597.JPEG,18.81428337097168,0.07526657730340958,0.1993447244167328,0.00044926206464879215,0.04770256578922272,0.26389920711517334,0.0019095918396487832
cait_s24_224,16,ILSVRC2012_val_00038607.JPEG,18.692970275878906,0.08178407698869705,0.21322965621948242,0.019713718444108963,0.02360592596232891,0.18540982902050018,0.005023009609431028
cait_s24_224,17,ILSVRC2012_val_00038678.JPEG,16.85785484313965,0.18372398614883423,0.2968601584434509,0.009106626734137535,0.21107923984527588,0.4663948118686676,0.002626945963129401
cait_s24_224,18,ILSVRC2012_val_00038705.JPEG,17.94150733947754,0.12808097898960114,0.26865893602371216,0.216610848903656,0.23192770779132843,0.2752205729484558,0.0024647305253893137
cait_s24_224,19,ILSVRC2012_val_00038708.JPEG,18.537097930908203,0.09659836441278458,0.22791072726249695,0.3682500720024109,0.5087888836860657,0.2036992758512497,0.00649771373718977
cait_s24_224,20,ILSVRC2012_val_00038743.JPEG,9.644322395324707,0.4150160253047943,0.5434489250183105,0.675419270992279,0.9334540367126465,1.0961600542068481,0.01937389373779297
cait_s24_224,21,ILSVRC2012_val_00038986.JPEG,17.937681198120117,0.12996599078178406,0.26456013321876526,0.0037700855173170567,0.059327878057956696,0.299387127161026,0.003181289881467819
cait_s24_224,22,ILSVRC2012_val_00039085.JPEG,18.395544052124023,0.1069021001458168,0.23923511803150177,0.008945922367274761,0.07281157374382019,0.6128267645835876,0.002497761743143201
cait_s24_224,23,ILSVRC2012_val_00039106.JPEG,18.794212341308594,0.08227002620697021,0.2007295787334442,0.0003391537757124752,0.04835733026266098,0.5090993046760559,0.002186248078942299
cait_s24_224,24,ILSVRC2012_val_00039130.JPEG,18.72032356262207,0.0908062532544136,0.2044069468975067,0.05997004732489586,0.1368771344423294,0.2814371585845947,0.003973199985921383
cait_s24_224,25,ILSVRC2012_val_00039253.JPEG,18.618610382080078,0.08921467512845993,0.2173859179019928,0.010074903257191181,0.5540206432342529,0.2189825028181076,0.00776861235499382
cait_s24_224,26,ILSVRC2012_val_00039290.JPEG,18.28757095336914,0.1011764258146286,0.25466135144233704,0.16551639139652252,0.18543435633182526,0.5636200308799744,0.004240500740706921
cait_s24_224,27,ILSVRC2012_val_00039421.JPEG,18.801471710205078,0.07400545477867126,0.20287349820137024,0.0322447270154953,0.22389613091945648,0.3775738477706909,0.0046395775862038136
cait_s24_224,28,ILSVRC2012_val_00039426.JPEG,18.75872802734375,0.08022545278072357,0.20784315466880798,0.23955637216567993,0.5385209918022156,0.21547241508960724,0.0031849914230406284
cait_s24_224,29,ILSVRC2012_val_00039464.JPEG,17.922073364257812,0.13657408952713013,0.2556421160697937,0.44883692264556885,0.4903997480869293,0.41801100969314575,0.006284987088292837
cait_s24_224,30,ILSVRC2012_val_00039490.JPEG,18.676549911499023,0.09496723860502243,0.207842618227005,0.16331638395786285,0.2317192703485489,0.09143844991922379,0.0020093293860554695
cait_s24_224,31,ILSVRC2012_val_00039737.JPEG,17.371057510375977,0.1548815816640854,0.27896901965141296,0.03158042952418327,0.2866957187652588,0.5134491324424744,0.003350864164531231
