source_model,target_model,condition,sample_index,image_name,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
vit_base_patch16_224,cait_s24_224,uniform,0,ILSVRC2012_val_00037758.JPEG,True,0.010749469511210918,0.011305272579193115,0.5050023794174194,0.5049691796302795,0.0027446746826171875,0.0008030235767364502
vit_base_patch16_224,cait_s24_224,uniform,1,ILSVRC2012_val_00037916.JPEG,True,2.9733055271208286e-06,0.00281935790553689,0.5080118179321289,0.5087558627128601,0.06531620025634766,0.011077240109443665
vit_base_patch16_224,cait_s24_224,cov_plus,0,ILSVRC2012_val_00037758.JPEG,True,0.0092229712754488,0.009801747277379036,0.5054076313972473,0.505487322807312,-0.015363693237304688,-0.0007132664322853088
vit_base_patch16_224,cait_s24_224,cov_plus,1,ILSVRC2012_val_00037916.JPEG,True,-0.0008211713284254074,0.001811013906262815,0.5083639025688171,0.5091544389724731,0.09249496459960938,0.013084270060062408
vit_base_patch16_224,cait_s24_224,cov_minus,0,ILSVRC2012_val_00037758.JPEG,True,0.012168603017926216,0.012691816315054893,0.5042450428009033,0.5038331747055054,-0.003814697265625,0.00014191120862960815
vit_base_patch16_224,cait_s24_224,cov_minus,1,ILSVRC2012_val_00037916.JPEG,True,0.0009449723875150084,0.0039332108572125435,0.5071681141853333,0.5087824463844299,0.0754241943359375,0.012038365006446838
vit_base_patch16_224,cait_s24_224,shuffled_plus,0,ILSVRC2012_val_00037758.JPEG,True,0.009614860638976097,0.010163310915231705,0.5043247938156128,0.5046702027320862,0.005138397216796875,0.0010107308626174927
vit_base_patch16_224,cait_s24_224,shuffled_plus,1,ILSVRC2012_val_00037916.JPEG,True,0.0006061142194084823,0.0033990112133324146,0.5081712603569031,0.5087226033210754,0.0925283432006836,0.013414725661277771
vit_base_patch16_224,cait_s24_224,shuffled_minus,0,ILSVRC2012_val_00037758.JPEG,True,0.011770015582442284,0.012324925512075424,0.5041852593421936,0.5048363208770752,-0.027814865112304688,-0.0016272738575935364
vit_base_patch16_224,cait_s24_224,shuffled_minus,1,ILSVRC2012_val_00037916.JPEG,True,-0.0005526063032448292,0.002249970566481352,0.5074471235275269,0.5084435939788818,0.054100990295410156,0.010279394686222076
vit_base_patch16_224,cait_s24_224,permuted_plus,0,ILSVRC2012_val_00037758.JPEG,True,0.012817997485399246,0.01335704792290926,0.5050821304321289,0.5050090551376343,0.016429901123046875,0.001625843346118927
vit_base_patch16_224,cait_s24_224,permuted_plus,1,ILSVRC2012_val_00037916.JPEG,True,0.0005877847434021533,0.0032909312285482883,0.5069754719734192,0.5075533986091614,0.09842491149902344,0.013401582837104797
vit_base_patch16_224,cait_s24_224,permuted_minus,0,ILSVRC2012_val_00037758.JPEG,True,0.00881776213645935,0.00937439501285553,0.5044244527816772,0.5050488710403442,0.004733085632324219,0.000848039984703064
vit_base_patch16_224,cait_s24_224,permuted_minus,1,ILSVRC2012_val_00037916.JPEG,True,-0.0005944373551756144,0.002299428451806307,0.5079121589660645,0.5093204975128174,0.04294013977050781,0.009834878146648407
vit_base_patch16_224,cait_s24_224,random_plus,0,ILSVRC2012_val_00037758.JPEG,True,0.010495040565729141,0.011140884831547737,0.504112184047699,0.5046834945678711,-0.0033731460571289062,0.0001104697585105896
vit_base_patch16_224,cait_s24_224,random_plus,1,ILSVRC2012_val_00037916.JPEG,True,0.000570600968785584,0.0032744109630584717,0.507413923740387,0.5083506107330322,0.07148361206054688,0.0112733393907547
vit_base_patch16_224,cait_s24_224,random_minus,0,ILSVRC2012_val_00037758.JPEG,True,0.010878310538828373,0.011323820799589157,0.5049691796302795,0.5056002736091614,0.014992713928222656,0.0017664209008216858
vit_base_patch16_224,cait_s24_224,random_minus,1,ILSVRC2012_val_00037916.JPEG,True,-0.0005881529068574309,0.002306850627064705,0.5079918503761292,0.5091212391853333,0.044811248779296875,0.009673908352851868
vit_base_patch16_224,cait_s24_224,direct_plus,0,ILSVRC2012_val_00037758.JPEG,True,0.009543778374791145,0.010132708586752415,0.5041985511779785,0.5048230290412903,-0.03576087951660156,-0.002045929431915283
vit_base_patch16_224,cait_s24_224,direct_plus,1,ILSVRC2012_val_00037916.JPEG,True,0.0018871162319555879,0.0046312520280480385,0.507207989692688,0.508397102355957,0.12044334411621094,0.015324898064136505
vit_base_patch16_224,cait_s24_224,direct_minus,0,ILSVRC2012_val_00037758.JPEG,True,0.011793717741966248,0.012305336073040962,0.5047034621238708,0.504510760307312,-0.008600234985351562,-0.0001800134778022766
vit_base_patch16_224,cait_s24_224,direct_minus,1,ILSVRC2012_val_00037916.JPEG,True,-0.001885268371552229,0.0009641591459512711,0.507998526096344,0.5092142224311829,0.0648813247680664,0.010451249778270721
vit_base_patch16_224,cait_s24_224,uniform,2,ILSVRC2012_val_00037926.JPEG,True,0.0011756264138966799,0.001733770128339529,0.514256477355957,0.5145554542541504,-0.05092430114746094,-0.0019774287939071655
vit_base_patch16_224,cait_s24_224,uniform,3,ILSVRC2012_val_00037929.JPEG,True,1.6811536625027657e-05,-9.306799620389938e-05,0.5017538070678711,0.5025776028633118,-0.07359504699707031,-0.0017860084772109985
vit_base_patch16_224,cait_s24_224,cov_plus,2,ILSVRC2012_val_00037926.JPEG,True,0.0015889013884589076,0.002099827863276005,0.5137848258018494,0.5141966938972473,-0.010331153869628906,0.00131235271692276
vit_base_patch16_224,cait_s24_224,cov_plus,3,ILSVRC2012_val_00037929.JPEG,True,-0.000565366237424314,-0.0006642553489655256,0.5014747977256775,0.5018667578697205,-0.12430191040039062,-0.004890065640211105
vit_base_patch16_224,cait_s24_224,cov_minus,2,ILSVRC2012_val_00037926.JPEG,True,0.0007599352393299341,0.0013547715498134494,0.5138246417045593,0.5146550536155701,-0.05764293670654297,-0.00292089581489563
vit_base_patch16_224,cait_s24_224,cov_minus,3,ILSVRC2012_val_00037929.JPEG,True,0.0006610150448977947,0.000537263578735292,0.5021989345550537,0.503135621547699,-0.06318950653076172,-0.0009260997176170349
vit_base_patch16_224,cait_s24_224,shuffled_plus,2,ILSVRC2012_val_00037926.JPEG,True,0.0025951117277145386,0.003127980511635542,0.5133064985275269,0.5141701102256775,-0.05402183532714844,-0.002059347927570343
vit_base_patch16_224,cait_s24_224,shuffled_plus,3,ILSVRC2012_val_00037929.JPEG,True,6.581982597708702e-05,-4.830211400985718e-05,0.5027503371238708,0.5031688213348389,-0.07469463348388672,-0.002012893557548523
vit_base_patch16_224,cait_s24_224,shuffled_minus,2,ILSVRC2012_val_00037926.JPEG,True,-0.00013908941764384508,0.0004359274171292782,0.5130805969238281,0.5142166018486023,-0.04655742645263672,-0.002067580819129944
vit_base_patch16_224,cait_s24_224,shuffled_minus,3,ILSVRC2012_val_00037929.JPEG,True,-2.82718101516366e-05,-0.00013291731011122465,0.5011957883834839,0.5017006993293762,-0.07286739349365234,-0.0016289018094539642
vit_base_patch16_224,cait_s24_224,permuted_plus,2,ILSVRC2012_val_00037926.JPEG,True,0.0010381957981735468,0.0016619886737316847,0.5136585831642151,0.5143029689788818,-0.04301738739013672,-0.0010319948196411133
vit_base_patch16_224,cait_s24_224,permuted_plus,3,ILSVRC2012_val_00037929.JPEG,True,2.331810537725687e-05,-9.17139695957303e-05,0.5016342401504517,0.503155529499054,-0.10683631896972656,-0.003658246248960495
vit_base_patch16_224,cait_s24_224,permuted_minus,2,ILSVRC2012_val_00037926.JPEG,True,0.00128269346896559,0.0017788351979106665,0.5137383341789246,0.5143827199935913,-0.045073509216308594,-0.0017276480793952942
vit_base_patch16_224,cait_s24_224,permuted_minus,3,ILSVRC2012_val_00037929.JPEG,True,8.797622285783291e-06,-9.384774602949619e-05,0.5018734335899353,0.5024580359458923,-0.06423377990722656,-0.0012466274201869965
vit_base_patch16_224,cait_s24_224,random_plus,2,ILSVRC2012_val_00037926.JPEG,True,0.00021342083346098661,0.0007429332472383976,0.5145089030265808,0.514834463596344,-0.03324317932128906,-0.00056476891040802
vit_base_patch16_224,cait_s24_224,random_plus,3,ILSVRC2012_val_00037929.JPEG,True,-0.0003830560017377138,-0.0005070611368864775,0.5012887716293335,0.5015478730201721,-0.08918285369873047,-0.0028739608824253082
vit_base_patch16_224,cait_s24_224,random_minus,2,ILSVRC2012_val_00037926.JPEG,True,0.0021833202335983515,0.0027624580543488264,0.5137781500816345,0.5141900777816772,-0.044671058654785156,-0.0016681477427482605
vit_base_patch16_224,cait_s24_224,random_minus,3,ILSVRC2012_val_00037929.JPEG,True,0.0004762057214975357,0.0003826672909781337,0.5023052096366882,0.5030692219734192,-0.08490562438964844,-0.002060186117887497
vit_base_patch16_224,cait_s24_224,direct_plus,2,ILSVRC2012_val_00037926.JPEG,True,0.007963107898831367,0.008257903158664703,0.5133463740348816,0.5142099857330322,-0.02781200408935547,-0.0002669990062713623
vit_base_patch16_224,cait_s24_224,direct_plus,3,ILSVRC2012_val_00037929.JPEG,True,-0.0016703713918104768,-0.0016782248858362436,0.5018866658210754,0.5019398331642151,-0.17669200897216797,-0.007149700075387955
vit_base_patch16_224,cait_s24_224,direct_minus,2,ILSVRC2012_val_00037926.JPEG,True,-0.005669808946549892,-0.004852426238358021,0.5136652588844299,0.5145487785339355,-0.06732940673828125,-0.0034887492656707764
vit_base_patch16_224,cait_s24_224,direct_minus,3,ILSVRC2012_val_00037929.JPEG,True,0.001702203182503581,0.001492952578701079,0.5021922588348389,0.5020062923431396,-0.0800943374633789,-0.0024305246770381927
vit_base_patch16_224,cait_s24_224,uniform,4,ILSVRC2012_val_00038033.JPEG,True,0.08535745739936829,0.08163006603717804,0.5108817219734192,0.5100247263908386,0.18311405181884766,0.06461980193853378
vit_base_patch16_224,cait_s24_224,uniform,5,ILSVRC2012_val_00038096.JPEG,True,0.01284722052514553,0.013930805027484894,0.5190728902816772,0.5204081535339355,0.16735458374023438,0.07870712131261826
vit_base_patch16_224,cait_s24_224,cov_plus,4,ILSVRC2012_val_00038033.JPEG,True,0.08317968994379044,0.0794396847486496,0.5110610723495483,0.5094201564788818,0.18003559112548828,0.06639928370714188
vit_base_patch16_224,cait_s24_224,cov_plus,5,ILSVRC2012_val_00038096.JPEG,True,0.013907631859183311,0.014925006777048111,0.5190795063972473,0.5215640664100647,0.19345569610595703,0.07982724159955978
vit_base_patch16_224,cait_s24_224,cov_minus,4,ILSVRC2012_val_00038033.JPEG,True,0.0864604115486145,0.08282949775457382,0.5109215378761292,0.5100114345550537,0.19420528411865234,0.0690266564488411
vit_base_patch16_224,cait_s24_224,cov_minus,5,ILSVRC2012_val_00038096.JPEG,True,0.011505862697958946,0.012663532048463821,0.5179435014724731,0.5192455649375916,0.1622934341430664,0.07583849877119064
vit_base_patch16_224,cait_s24_224,shuffled_plus,4,ILSVRC2012_val_00038033.JPEG,True,0.08388999104499817,0.08032870292663574,0.5105960369110107,0.5091411471366882,0.1648855209350586,0.05961320549249649
vit_base_patch16_224,cait_s24_224,shuffled_plus,5,ILSVRC2012_val_00038096.JPEG,True,0.012494008988142014,0.013653961941599846,0.5182358026504517,0.5203682780265808,0.20202255249023438,0.07968316227197647
vit_base_patch16_224,cait_s24_224,shuffled_minus,4,ILSVRC2012_val_00038033.JPEG,True,0.08554443717002869,0.08173162490129471,0.5111740231513977,0.5103635191917419,0.20045948028564453,0.07113131135702133
vit_base_patch16_224,cait_s24_224,shuffled_minus,5,ILSVRC2012_val_00038096.JPEG,True,0.013013359159231186,0.014018716290593147,0.5187008380889893,0.5206140875816345,0.16625308990478516,0.08373840898275375
vit_base_patch16_224,cait_s24_224,permuted_plus,4,ILSVRC2012_val_00038033.JPEG,True,0.08321131765842438,0.07947875559329987,0.5113134980201721,0.510137677192688,0.18062686920166016,0.06339248269796371
vit_base_patch16_224,cait_s24_224,permuted_plus,5,ILSVRC2012_val_00038096.JPEG,True,0.011700642295181751,0.012813461944460869,0.5182623863220215,0.5200494527816772,0.24382972717285156,0.08670122176408768
vit_base_patch16_224,cait_s24_224,permuted_minus,4,ILSVRC2012_val_00038033.JPEG,True,0.08620809018611908,0.08259648084640503,0.5106956958770752,0.5091278553009033,0.1567230224609375,0.059544868767261505
vit_base_patch16_224,cait_s24_224,permuted_minus,5,ILSVRC2012_val_00038096.JPEG,True,0.013820333406329155,0.014875009655952454,0.5192389488220215,0.5205144286155701,0.15503597259521484,0.07315779477357864
vit_base_patch16_224,cait_s24_224,random_plus,4,ILSVRC2012_val_00038033.JPEG,True,0.08437108993530273,0.08049837499856949,0.5111075639724731,0.5088355541229248,0.15354442596435547,0.06211947649717331
vit_base_patch16_224,cait_s24_224,random_plus,5,ILSVRC2012_val_00038096.JPEG,True,0.01245964877307415,0.013601293787360191,0.5182424783706665,0.5200892686843872,0.22009754180908203,0.08803687244653702
vit_base_patch16_224,cait_s24_224,random_minus,4,ILSVRC2012_val_00038033.JPEG,True,0.08510705083608627,0.08163392543792725,0.5114463567733765,0.5098187923431396,0.19116878509521484,0.06940431147813797
vit_base_patch16_224,cait_s24_224,random_minus,5,ILSVRC2012_val_00038096.JPEG,True,0.013039225712418556,0.014064235612750053,0.5189067721366882,0.5203350782394409,0.18462848663330078,0.07970517128705978
vit_base_patch16_224,cait_s24_224,direct_plus,4,ILSVRC2012_val_00038033.JPEG,True,0.09137961268424988,0.08739501982927322,0.5113865733146667,0.5104100108146667,0.2127704620361328,0.07233608514070511
vit_base_patch16_224,cait_s24_224,direct_plus,5,ILSVRC2012_val_00038096.JPEG,True,0.0101274773478508,0.011107790283858776,0.5199630856513977,0.5213448405265808,0.29158878326416016,0.09810522943735123
vit_base_patch16_224,cait_s24_224,direct_minus,4,ILSVRC2012_val_00038033.JPEG,True,0.07789098471403122,0.07455908507108688,0.5101177096366882,0.5092540979385376,0.18621349334716797,0.06994735449552536
vit_base_patch16_224,cait_s24_224,direct_minus,5,ILSVRC2012_val_00038096.JPEG,True,0.015394125133752823,0.01656191423535347,0.5188801884651184,0.5201490521430969,0.28471851348876953,0.09992759674787521
vit_base_patch16_224,cait_s24_224,uniform,6,ILSVRC2012_val_00038110.JPEG,True,0.021940579637885094,0.021840810775756836,0.49994686245918274,0.500584602355957,-0.008251190185546875,-0.0002678483724594116
vit_base_patch16_224,cait_s24_224,uniform,7,ILSVRC2012_val_00038142.JPEG,True,0.012999486178159714,0.012768769636750221,0.5028433203697205,0.5036405324935913,0.02086162567138672,0.0017965957522392273
vit_base_patch16_224,cait_s24_224,cov_plus,6,ILSVRC2012_val_00038110.JPEG,True,0.02078874781727791,0.02070583961904049,0.4998339116573334,0.5004783272743225,0.011601448059082031,0.0008118003606796265
vit_base_patch16_224,cait_s24_224,cov_plus,7,ILSVRC2012_val_00038142.JPEG,True,0.012839717790484428,0.012521949596703053,0.5026905536651611,0.5034412145614624,-0.05058860778808594,-0.0029693543910980225
vit_base_patch16_224,cait_s24_224,cov_minus,6,ILSVRC2012_val_00038110.JPEG,True,0.02274983562529087,0.022636430338025093,0.4997408986091614,0.5006178021430969,-0.052941322326660156,-0.0029609762132167816
