source_model,target_model,condition,sample_index,image_name,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
cait_s24_224,pit_b_224,semantic_equivalent_opponent,40,ILSVRC2012_val_00033150.JPEG,True,0.0006039361469447613,0.0016645784489810467,0.5037733912467957,0.5032751560211182,-0.06987476348876953,-0.007241107523441315
cait_s24_224,pit_b_224,semantic_equivalent_opponent,41,ILSVRC2012_val_00033171.JPEG,True,-0.010421477258205414,-0.011471081525087357,0.5007772445678711,0.49952831864356995,-0.07870674133300781,-0.0659092366695404
cait_s24_224,pit_b_224,shuffled_semantic_opponent,40,ILSVRC2012_val_00033150.JPEG,True,-0.0003260709345340729,0.0006597260944545269,0.5034345984458923,0.5025908946990967,-0.06823253631591797,-0.007071308791637421
cait_s24_224,pit_b_224,shuffled_semantic_opponent,41,ILSVRC2012_val_00033171.JPEG,True,-0.010349497199058533,-0.011502472683787346,0.4997076988220215,0.49946853518486023,-0.0986480712890625,-0.06840914487838745
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,40,ILSVRC2012_val_00033150.JPEG,True,-0.0011146198958158493,0.0002246275544166565,0.5008304119110107,0.5014482140541077,-0.045978546142578125,-0.0047194212675094604
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,41,ILSVRC2012_val_00033171.JPEG,True,-0.0029574690852314234,-0.0027395847719162703,0.5019996166229248,0.5028034448623657,0.018701553344726562,-0.03345513343811035
cait_s24_224,pit_b_224,uniform_opponent,42,ILSVRC2012_val_00033207.JPEG,True,-0.0013780579902231693,-0.0009382553398609161,0.49921607971191406,0.5000464916229248,0.14987850189208984,0.024505317211151123
cait_s24_224,pit_b_224,uniform_opponent,43,ILSVRC2012_val_00033255.JPEG,True,0.030067693442106247,0.03839552402496338,0.5084103941917419,0.5099250674247742,0.3603391647338867,0.08775582164525986
cait_s24_224,pit_b_224,global_preserve_opponent,42,ILSVRC2012_val_00033207.JPEG,True,0.004303844645619392,0.005078508052974939,0.49841225147247314,0.4978276491165161,0.16825103759765625,0.026012271642684937
cait_s24_224,pit_b_224,global_preserve_opponent,43,ILSVRC2012_val_00033255.JPEG,True,0.009757980704307556,0.015165740624070168,0.5028499960899353,0.5029894709587097,0.18923091888427734,0.03868905454874039
cait_s24_224,pit_b_224,route_balance_opponent,42,ILSVRC2012_val_00033207.JPEG,True,-0.002965277060866356,-0.002284269779920578,0.49932238459587097,0.5003055930137634,0.16685962677001953,0.02538369596004486
cait_s24_224,pit_b_224,route_balance_opponent,43,ILSVRC2012_val_00033255.JPEG,True,0.028470031917095184,0.03604058176279068,0.5082708597183228,0.5096925497055054,0.33802127838134766,0.08190662413835526
cait_s24_224,pit_b_224,semantic_equivalent_opponent,42,ILSVRC2012_val_00033207.JPEG,True,0.004128865897655487,0.005059930495917797,0.49877098202705383,0.4980601668357849,0.1603240966796875,0.02512630820274353
cait_s24_224,pit_b_224,semantic_equivalent_opponent,43,ILSVRC2012_val_00033255.JPEG,True,0.008103784173727036,0.013002250343561172,0.5017737746238708,0.5029429793357849,0.19546890258789062,0.03879820555448532
cait_s24_224,pit_b_224,shuffled_semantic_opponent,42,ILSVRC2012_val_00033207.JPEG,True,0.004462907090783119,0.00526050478219986,0.49861153960227966,0.497840940952301,0.1583719253540039,0.02482856810092926
cait_s24_224,pit_b_224,shuffled_semantic_opponent,43,ILSVRC2012_val_00033255.JPEG,True,0.008752456866204739,0.013866981491446495,0.5023915767669678,0.5030492544174194,0.194671630859375,0.03911343961954117
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,42,ILSVRC2012_val_00033207.JPEG,True,0.011542566120624542,0.012324356473982334,0.5041653513908386,0.5056467652320862,0.25295257568359375,0.03888462483882904
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,43,ILSVRC2012_val_00033255.JPEG,True,0.01817469298839569,0.022619813680648804,0.5078125,0.5094135403633118,0.5864896774291992,0.18477293848991394
cait_s24_224,pit_b_224,uniform_opponent,44,ILSVRC2012_val_00033340.JPEG,True,0.02538531832396984,0.02577447146177292,0.5062912106513977,0.5058925747871399,0.05550193786621094,0.010950982570648193
cait_s24_224,pit_b_224,uniform_opponent,45,ILSVRC2012_val_00033725.JPEG,True,0.00848100334405899,0.00800264161080122,0.5063775777816772,0.5070086717605591,0.07872295379638672,0.06296804547309875
cait_s24_224,pit_b_224,global_preserve_opponent,44,ILSVRC2012_val_00033340.JPEG,True,0.02535596489906311,0.02534293383359909,0.5060520172119141,0.5051751136779785,0.05709075927734375,0.007115006446838379
cait_s24_224,pit_b_224,global_preserve_opponent,45,ILSVRC2012_val_00033725.JPEG,True,0.0011529522016644478,0.0014586937613785267,0.5071083307266235,0.5068359375,0.15645122528076172,0.07356040179729462
cait_s24_224,pit_b_224,route_balance_opponent,44,ILSVRC2012_val_00033340.JPEG,True,0.024324916303157806,0.024764524772763252,0.5058925747871399,0.5060586929321289,0.041291236877441406,0.00889664888381958
cait_s24_224,pit_b_224,route_balance_opponent,45,ILSVRC2012_val_00033725.JPEG,True,0.00786017719656229,0.0073717329651117325,0.5063244104385376,0.5068891048431396,0.07034778594970703,0.05391579866409302
cait_s24_224,pit_b_224,semantic_equivalent_opponent,44,ILSVRC2012_val_00033340.JPEG,True,0.02395302802324295,0.024024218320846558,0.505487322807312,0.5053810477256775,0.05956268310546875,0.0073980242013931274
cait_s24_224,pit_b_224,semantic_equivalent_opponent,45,ILSVRC2012_val_00033725.JPEG,True,0.0009370804764330387,0.0010031391866505146,0.5076464414596558,0.5081180930137634,0.13138484954833984,0.09105050563812256
cait_s24_224,pit_b_224,shuffled_semantic_opponent,44,ILSVRC2012_val_00033340.JPEG,True,0.024371538311243057,0.02436022460460663,0.5057398080825806,0.5053013563156128,0.06305408477783203,0.008184701204299927
cait_s24_224,pit_b_224,shuffled_semantic_opponent,45,ILSVRC2012_val_00033725.JPEG,True,0.001191582065075636,0.00149742909707129,0.5071349143981934,0.5071548223495483,0.16424560546875,0.07245191931724548
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,44,ILSVRC2012_val_00033340.JPEG,True,-0.015246288850903511,-0.013743552379310131,0.504902720451355,0.5056933164596558,0.018138885498046875,0.0016571134328842163
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,45,ILSVRC2012_val_00033725.JPEG,True,0.006313564255833626,0.007597726304084063,0.5050754547119141,0.5040391087532043,0.1997842788696289,0.07473987340927124
cait_s24_224,pit_b_224,uniform_opponent,46,ILSVRC2012_val_00033897.JPEG,True,-0.001946490490809083,-0.0015804379945620894,0.5022255182266235,0.5021723508834839,0.45247840881347656,0.09416398406028748
cait_s24_224,pit_b_224,uniform_opponent,47,ILSVRC2012_val_00033960.JPEG,True,0.005599321331828833,0.0039136409759521484,0.5052614808082581,0.5061383843421936,0.09345626831054688,0.015281572937965393
cait_s24_224,pit_b_224,global_preserve_opponent,46,ILSVRC2012_val_00033897.JPEG,True,-0.0006239491049200296,0.00013149937149137259,0.5025842189788818,0.5030625462532043,0.4143409729003906,0.08247758448123932
cait_s24_224,pit_b_224,global_preserve_opponent,47,ILSVRC2012_val_00033960.JPEG,True,0.005693358834832907,0.0038964240811765194,0.5047964453697205,0.504862904548645,0.03493213653564453,0.007590144872665405
cait_s24_224,pit_b_224,route_balance_opponent,46,ILSVRC2012_val_00033897.JPEG,True,-0.0018206746317446232,-0.001540531637147069,0.5020793676376343,0.5017206072807312,0.4415273666381836,0.08498519659042358
cait_s24_224,pit_b_224,route_balance_opponent,47,ILSVRC2012_val_00033960.JPEG,True,0.005556792952120304,0.003896794281899929,0.5051020383834839,0.5061250925064087,0.09068584442138672,0.014938563108444214
cait_s24_224,pit_b_224,semantic_equivalent_opponent,46,ILSVRC2012_val_00033897.JPEG,True,-0.0005671614781022072,0.00016607390716671944,0.5025776028633118,0.5022853016853333,0.43067169189453125,0.0930706113576889
cait_s24_224,pit_b_224,semantic_equivalent_opponent,47,ILSVRC2012_val_00033960.JPEG,True,0.005570816807448864,0.0037860958836972713,0.5047632455825806,0.5046702027320862,0.03119182586669922,0.007042288780212402
cait_s24_224,pit_b_224,shuffled_semantic_opponent,46,ILSVRC2012_val_00033897.JPEG,True,-0.0004805251955986023,0.00026538490783423185,0.5025975108146667,0.5031622052192688,0.4414205551147461,0.08472684025764465
cait_s24_224,pit_b_224,shuffled_semantic_opponent,47,ILSVRC2012_val_00033960.JPEG,True,0.005481981672346592,0.0036370994057506323,0.5051352381706238,0.5045506358146667,0.03783702850341797,0.007959410548210144
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,46,ILSVRC2012_val_00033897.JPEG,True,0.024082303047180176,0.026180962100625038,0.5067429542541504,0.5074803233146667,0.22259807586669922,0.040992870926856995
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,47,ILSVRC2012_val_00033960.JPEG,True,0.0036214650608599186,0.004511233419179916,0.5079121589660645,0.5082576274871826,0.12680912017822266,0.018173858523368835
cait_s24_224,pit_b_224,uniform_opponent,48,ILSVRC2012_val_00033997.JPEG,True,-0.001999963540583849,-0.0019296499667689204,0.5086362957954407,0.5087956786155701,0.0707712173461914,0.010088428854942322
cait_s24_224,pit_b_224,uniform_opponent,49,ILSVRC2012_val_00034008.JPEG,True,0.02160438895225525,0.02171977609395981,0.5162494778633118,0.5155120491981506,0.23264026641845703,0.1510429084300995
cait_s24_224,pit_b_224,global_preserve_opponent,48,ILSVRC2012_val_00033997.JPEG,True,-0.0016109170392155647,-1.164386048913002e-06,0.5073939561843872,0.5088754296302795,0.11481761932373047,0.017022669315338135
cait_s24_224,pit_b_224,global_preserve_opponent,49,ILSVRC2012_val_00034008.JPEG,True,0.025516316294670105,0.0261552557349205,0.5151067972183228,0.515419065952301,0.13752079010009766,0.13435983657836914
cait_s24_224,pit_b_224,route_balance_opponent,48,ILSVRC2012_val_00033997.JPEG,True,-0.0022230001632124186,-0.0021241663489490747,0.508397102355957,0.5083174109458923,0.074462890625,0.0106743723154068
