source_model,condition,sample_index,image_name,preserved_view_fraction,mean_route_distance,mean_global_cosine,mean_view_js,weight_entropy,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
cait_s24_224,semantic_equivalent_opponent,41,ILSVRC2012_val_00033171.JPEG,0.75,0.31653061509132385,0.9846218228340149,0.003062956500798464,2.8939170837402344,-0.018877241760492325,0.142182394862175,0.5630128383636475,19.881189346313477
cait_s24_224,semantic_equivalent_opponent,42,ILSVRC2012_val_00033207.JPEG,0.0,0.29403063654899597,0.8822426199913025,0.02046268805861473,2.125861883163452,0.03234229236841202,0.17938648164272308,0.5551242828369141,19.86427879333496
cait_s24_224,semantic_equivalent_opponent,43,ILSVRC2012_val_00033255.JPEG,0.0,0.24642348289489746,0.9020528197288513,0.16085152328014374,1.0997700691223145,0.08352909982204437,0.23369494080543518,0.5654977560043335,17.136274337768555
cait_s24_224,semantic_equivalent_opponent,44,ILSVRC2012_val_00033340.JPEG,0.949999988079071,0.2226581573486328,0.9925829768180847,0.0020410220604389906,2.9379422664642334,-0.0012935907579958439,0.21475867927074432,0.5662919878959656,19.856149673461914
cait_s24_224,semantic_equivalent_opponent,45,ILSVRC2012_val_00033725.JPEG,0.0,0.500765323638916,0.9195529222488403,0.08642677217721939,2.228224754333496,0.05872029811143875,0.2015281766653061,0.5588575005531311,19.537004470825195
cait_s24_224,semantic_equivalent_opponent,46,ILSVRC2012_val_00033897.JPEG,0.10000000149011612,0.2765663266181946,0.9741145372390747,0.0033346456475555897,2.912830114364624,-0.07321090251207352,0.20947299897670746,0.5771540999412537,19.916851043701172
cait_s24_224,semantic_equivalent_opponent,47,ILSVRC2012_val_00033960.JPEG,0.9000000357627869,0.20873978734016418,0.9875325560569763,0.00119041558355093,2.9698970317840576,0.017476562410593033,0.22140097618103027,0.573218584060669,19.893022537231445
cait_s24_224,semantic_equivalent_opponent,48,ILSVRC2012_val_00033997.JPEG,0.15000000596046448,0.16624999046325684,0.9568778276443481,0.009522879496216774,2.395810127258301,0.02255024015903473,0.18890197575092316,0.5693694949150085,19.88825225830078
cait_s24_224,semantic_equivalent_opponent,49,ILSVRC2012_val_00034008.JPEG,0.0,0.4094439148902893,0.9457967877388,0.011252646334469318,2.5749316215515137,0.003592859487980604,0.25968897342681885,0.5699095726013184,19.325578689575195
cait_s24_224,semantic_equivalent_opponent,50,ILSVRC2012_val_00034055.JPEG,0.0,0.2648928463459015,0.9566717147827148,0.006543715484440327,2.6577038764953613,0.08684461563825607,0.2258801907300949,0.5812626481056213,19.72885513305664
cait_s24_224,semantic_equivalent_opponent,51,ILSVRC2012_val_00034168.JPEG,0.800000011920929,0.4059438705444336,0.9849275946617126,0.0010872500715777278,2.9557383060455322,0.006797194480895996,0.23808346688747406,0.5833495855331421,19.783241271972656
cait_s24_224,semantic_equivalent_opponent,52,ILSVRC2012_val_00034182.JPEG,0.6000000238418579,0.3938112258911133,0.9811403155326843,0.0021124801132827997,2.902914047241211,-0.0014517386443912983,0.20859025418758392,0.5786820650100708,19.885990142822266
cait_s24_224,semantic_equivalent_opponent,53,ILSVRC2012_val_00034217.JPEG,0.10000000149011612,0.26532649993896484,0.9679018259048462,0.006261324975639582,2.810549259185791,0.0035315228160470724,0.2162916213274002,0.5574600696563721,19.840641021728516
cait_s24_224,semantic_equivalent_opponent,54,ILSVRC2012_val_00034225.JPEG,0.75,0.589734673500061,0.982822597026825,0.005387692712247372,2.771169900894165,0.015058225952088833,0.215535506606102,0.5574570894241333,19.907014846801758
cait_s24_224,semantic_equivalent_opponent,55,ILSVRC2012_val_00034230.JPEG,0.4000000059604645,0.479729562997818,0.9670438766479492,0.006356137339025736,2.4498376846313477,0.0005639372393488884,0.18354696035385132,0.5636805295944214,19.95966148376465
cait_s24_224,semantic_equivalent_opponent,56,ILSVRC2012_val_00034302.JPEG,0.05000000074505806,0.45090818405151367,0.9619962573051453,0.0031741061247885227,2.7913336753845215,-0.004745003767311573,0.2149384766817093,0.5634649395942688,19.915559768676758
cait_s24_224,semantic_equivalent_opponent,57,ILSVRC2012_val_00034356.JPEG,0.6500000357627869,0.18457143008708954,0.9798427820205688,0.004031570162624121,2.796218156814575,-0.00791096966713667,0.15945379436016083,0.560091495513916,19.860803604125977
cait_s24_224,semantic_equivalent_opponent,58,ILSVRC2012_val_00034359.JPEG,0.0,0.7216224670410156,0.8451499938964844,0.07291729748249054,1.9104340076446533,0.004583273082971573,0.2539317309856415,0.5691263675689697,18.413209915161133
cait_s24_224,semantic_equivalent_opponent,59,ILSVRC2012_val_00034391.JPEG,0.0,0.5353877544403076,0.7124029397964478,0.20638003945350647,0.0974382683634758,0.010532783344388008,0.13591858744621277,0.5410471558570862,18.926624298095703
cait_s24_224,semantic_equivalent_opponent,60,ILSVRC2012_val_00034406.JPEG,1.0,0.25607654452323914,0.993553102016449,0.0003810412890743464,2.9889702796936035,0.04579970985651016,0.21198049187660217,0.5738776326179504,19.786334991455078
cait_s24_224,semantic_equivalent_opponent,61,ILSVRC2012_val_00034438.JPEG,0.0,0.257367342710495,0.9202904105186462,0.01336546242237091,2.270580768585205,0.20413623750209808,0.2722811698913574,0.5526825785636902,18.652090072631836
