model,sample_index,image_name,layer,layer_index,feature_source,grid_h,grid_w,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,selected_score_mean
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,high_score_extreme,0.15,3,True,0.7847270965576172,0.09269824624061584,False,0.8306005001068115
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,high_score_extreme,0.15,3,True,0.19304943084716797,0.0120348259806633,False,0.7678235769271851
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,high_score_extreme,0.15,3,True,0.8810291290283203,0.09234955906867981,False,0.9143720865249634
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,0.6236133575439453,0.03847164288163185,False,0.5892462730407715
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,1.1746711730957031,0.6856467723846436,True,0.5686300992965698
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,0.7929744720458984,0.09568231552839279,False,0.5819747447967529
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,-0.12799358367919922,-0.010871700942516327,False,0.4315311908721924
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,-0.22587203979492188,-0.015590593218803406,False,0.6413331031799316
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,0.5032024383544922,0.0352858230471611,False,0.4028310179710388
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,0,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,0.6236133575439453,0.03847164288163185,False,0.5892462730407715
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,1.1746711730957031,0.6856467723846436,True,0.5686300992965698
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,0.7929744720458984,0.09568231552839279,False,0.5819747447967529
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,-0.12799358367919922,-0.010871700942516327,False,0.4315311908721924
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,-0.22587203979492188,-0.015590593218803406,False,0.6413331031799316
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,0.5032024383544922,0.0352858230471611,False,0.4028310179710388
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,1,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,0.6236133575439453,0.03847164288163185,False,0.5892462730407715
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,1.1746711730957031,0.6856467723846436,True,0.5686300992965698
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,0.7929744720458984,0.09568231552839279,False,0.5819747447967529
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,-0.12799358367919922,-0.010871700942516327,False,0.4315311908721924
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,-0.22587203979492188,-0.015590593218803406,False,0.6413331031799316
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,0.5032024383544922,0.0352858230471611,False,0.4028310179710388
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,2,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
