exp_name,timestamp,git_head,adv_dir,adv_image_count,avg,avg_vit,avg_cnn,image_dir,prefix,model_name,batch_size,num_workers,prefetch_factor,amp,tf32,num_images,attack_params,levit_256,pit_b_224,deit_base_patch16_224,tnt_s_patch16_224,convit_base,visformer_small,cait_s24_224,inception_v3,inception_v4,inception_resnet_v2,resnet101,inception_v3_adv,inception_resnet_v2_adv
vit_mainline_raw_opponent_s500_seed20260720,2026-07-20 21:27:17,19802c2a,outputs/attack/vit_mainline_raw_opponent_s500_seed20260720,500,0.7690769230769232,0.8182857142857144,0.7116666666666666,outputs/attack/vit_mainline_raw_opponent_s500_seed20260720,adv_,"levit_256,pit_b_224,deit_base_patch16_224,tnt_s_patch16_224,convit_base,visformer_small,cait_s24_224,inception_v3,inception_v4,inception_resnet_v2,resnet101,inception_v3_adv,inception_resnet_v2_adv",128,8,4,True,True,500,"{
  ""attack_method"": ""original_score_postdrop_phase_pair"",
  ""whitebox_model"": ""vit_base_patch16_224"",
  ""max_attacked_samples"": 500,
  ""epsilon"": 0.06274509803921569,
  ""step_size"": 0.006274509803921568,
  ""steps"": 10,
  ""seed"": 20260720,
  ""mi"": true,
  ""mi_decay"": 1.0,
  ""ni"": false,
  ""ti_sigma"": 0.0,
  ""dim"": false,
  ""dim_resize_range"": [
    0.85,
    1.0
  ],
  ""guide_aug_copies"": 20,
  ""input_diversity_groups"": 10,
  ""input_diversity_views_per_group"": 2,
  ""input_diversity_total_views"": 20,
  ""input_diversity_phase_shift"": [
    0,
    0
  ],
  ""input_diversity_phase_shift_set"": [
    [
      4,
      4
    ],
    [
      8,
      8
    ],
    [
      12,
      12
    ]
  ],
  ""guide_aug_strength"": 0.2,
  ""patch_dropout_ratio"": 0.3,
  ""patch_dropout_score_mode"": ""high"",
  ""patch_dropout_sampling_mode"": ""random"",
  ""patch_dropout_score_quantile_jitter"": 0.0,
  ""patch_dropout_score_noise"": 0.0,
  ""patch_dropout_noise_mode"": ""opponent_channel_gaussian"",
  ""token_cls_noise"": false,
  ""token_score_cls_noise"": true,
  ""token_score_cls_mode"": ""learned"",
  ""token_score_patch_noise"": false,
  ""token_cls_noise_mode"": ""gaussian"",
  ""token_cls_noise_strength"": 0.2,
  ""post_dropout_phase_token_noise"": true,
  ""post_dropout_feature_noise_strength"": 0.2,
  ""post_dropout_feature_noise_type"": ""opponent_projected"",
  ""post_dropout_feature_noise_position"": ""initial"",
  ""feature_layer"": 12,
  ""patch_score_layer"": ""final"",
  ""gradient_postprocess"": ""mean"",
  ""gaussian_sigma"": 4.0,
  ""gaussian_alpha"": 0.0,
  ""score_source"": ""blocks[11]"",
  ""score_grid"": [
    14,
    14
  ],
  ""target_patch_drop_ratio"": 0.15,
  ""actual_patch_drop_count"": 29,
  ""actual_patch_drop_ratio"": 0.14795918367346939,
  ""feature_noise_type"": ""opponent_channel_rgb_projection"",
  ""model_mean"": [
    0.5,
    0.5,
    0.5
  ],
  ""model_std"": [
    0.5,
    0.5,
    0.5
  ]
}",0.802,0.804,0.8160000000000001,0.832,0.8160000000000001,0.79,0.868,0.722,0.728,0.704,0.744,0.71,0.6619999999999999
