source_model,target_model,sample_index,image_name,condition,source_target_promotion_iou,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
pit_b_224,vit_base_patch16_224,0,ILSVRC2012_val_00031361.JPEG,promotion,0.0,True,-0.00991765782237053,-0.010671112686395645,0.4938948154449463,0.4945259392261505,-0.12630701065063477,-0.0337948203086853,False
pit_b_224,vit_base_patch16_224,1,ILSVRC2012_val_00031410.JPEG,promotion,0.0,True,-0.0008025130955502391,0.0003898991271853447,0.5037733912467957,0.5033748149871826,0.050927162170410156,0.003816865384578705,False
pit_b_224,vit_base_patch16_224,0,ILSVRC2012_val_00031361.JPEG,final_high,0.0,True,-0.004523990675806999,-0.005779963452368975,0.4949510991573334,0.4942004084587097,-0.09175825119018555,-0.024831652641296387,False
pit_b_224,vit_base_patch16_224,1,ILSVRC2012_val_00031410.JPEG,final_high,0.0,True,0.004193393047899008,0.004778735339641571,0.5025842189788818,0.5025444030761719,0.23497676849365234,0.020588010549545288,False
pit_b_224,vit_base_patch16_224,0,ILSVRC2012_val_00031361.JPEG,random,0.0,True,0.003256798256188631,0.0029689869843423367,0.4957217276096344,0.4967580735683441,-0.05373525619506836,-0.01710355281829834,False
pit_b_224,vit_base_patch16_224,1,ILSVRC2012_val_00031410.JPEG,random,0.0,True,-0.010617190971970558,-0.008837554603815079,0.5011360049247742,0.5006310939788818,0.0905599594116211,0.008871354162693024,False
pit_b_224,vit_base_patch16_224,0,ILSVRC2012_val_00031361.JPEG,uniform,0.0,True,-0.0004410024848766625,-0.000746076344512403,0.498252809047699,0.49651890993118286,-0.2844977378845215,-0.09651821851730347,False
pit_b_224,vit_base_patch16_224,1,ILSVRC2012_val_00031410.JPEG,uniform,0.0,True,0.004316193982958794,0.00459249597042799,0.5036604404449463,0.5041453838348389,0.015546798706054688,0.0012958124279975891,False
pit_b_224,vit_base_patch16_224,2,ILSVRC2012_val_00031472.JPEG,promotion,0.0,True,0.011555993929505348,0.012602800503373146,0.511114239692688,0.5115725994110107,0.40876102447509766,0.07189229130744934,False
pit_b_224,vit_base_patch16_224,3,ILSVRC2012_val_00031495.JPEG,promotion,0.0,True,-0.00011979020200669765,0.0011141726281493902,0.5116456747055054,0.5135257244110107,0.2489480972290039,0.04118598252534866,False
pit_b_224,vit_base_patch16_224,2,ILSVRC2012_val_00031472.JPEG,final_high,0.0,True,0.01851208135485649,0.01876010373234749,0.5068093538284302,0.5069023966789246,0.1880331039428711,0.05501425266265869,False
pit_b_224,vit_base_patch16_224,3,ILSVRC2012_val_00031495.JPEG,final_high,0.0,True,0.009298387914896011,0.01094754971563816,0.5116855502128601,0.5147613883018494,0.30336475372314453,0.0721641406416893,False
pit_b_224,vit_base_patch16_224,2,ILSVRC2012_val_00031472.JPEG,random,0.0,True,0.024495670571923256,0.021987630054354668,0.5011360049247742,0.5008237957954407,0.06457710266113281,0.014488324522972107,False
pit_b_224,vit_base_patch16_224,3,ILSVRC2012_val_00031495.JPEG,random,0.0,True,-0.035817213356494904,-0.03790444880723953,0.5117652416229248,0.514249861240387,0.182952880859375,0.07242771238088608,False
pit_b_224,vit_base_patch16_224,2,ILSVRC2012_val_00031472.JPEG,uniform,0.0,True,-0.001238303491845727,-0.0012723900144919753,0.5062247514724731,0.5063377022743225,0.6819334030151367,0.1465124487876892,False
pit_b_224,vit_base_patch16_224,3,ILSVRC2012_val_00031495.JPEG,uniform,0.0,True,-0.008039116859436035,-0.0042809415608644485,0.511532723903656,0.5136851668357849,0.37935352325439453,0.06436683982610703,False
pit_b_224,vit_base_patch16_224,4,ILSVRC2012_val_00031548.JPEG,promotion,0.07692307978868484,True,-0.012175586074590683,-0.013223226182162762,0.503926157951355,0.5055471658706665,0.1566171646118164,0.031154513359069824,False
pit_b_224,vit_base_patch16_224,5,ILSVRC2012_val_00031586.JPEG,promotion,0.07692307978868484,True,0.0515768900513649,0.05609435588121414,0.5141302347183228,0.5153924822807312,0.7144374847412109,0.15293805301189423,False
pit_b_224,vit_base_patch16_224,4,ILSVRC2012_val_00031548.JPEG,final_high,0.07692307978868484,True,-0.011132361367344856,-0.012164600193500519,0.5016940236091614,0.5017006993293762,0.2454824447631836,0.02751106023788452,False
pit_b_224,vit_base_patch16_224,5,ILSVRC2012_val_00031586.JPEG,final_high,0.07692307978868484,True,0.027818217873573303,0.03020637482404709,0.5112470984458923,0.512110710144043,0.8029508590698242,0.21198351681232452,False
pit_b_224,vit_base_patch16_224,4,ILSVRC2012_val_00031548.JPEG,random,0.07692307978868484,True,-0.006510453764349222,-0.006280624307692051,0.5011559128761292,0.5002591013908386,0.17535018920898438,0.004991799592971802,False
pit_b_224,vit_base_patch16_224,5,ILSVRC2012_val_00031586.JPEG,random,0.07692307978868484,True,0.01917855441570282,0.020637471228837967,0.5078125,0.5079652667045593,0.37670326232910156,0.06322236359119415,False
pit_b_224,vit_base_patch16_224,4,ILSVRC2012_val_00031548.JPEG,uniform,0.07692307978868484,True,-0.0058206492103636265,-0.006371175404638052,0.5000796914100647,0.4989902079105377,0.054488182067871094,-0.03046286106109619,False
pit_b_224,vit_base_patch16_224,5,ILSVRC2012_val_00031586.JPEG,uniform,0.07692307978868484,True,-0.01956171914935112,-0.017276542261242867,0.5000265836715698,0.5008769035339355,0.2463703155517578,0.03797265887260437,False
pit_b_224,vit_base_patch16_224,6,ILSVRC2012_val_00031588.JPEG,promotion,0.0,True,9.812996722757816e-05,8.444639388471842e-05,0.5026174783706665,0.5025842189788818,0.06753826141357422,0.009967759251594543,False
pit_b_224,vit_base_patch16_224,7,ILSVRC2012_val_00031593.JPEG,promotion,0.1666666716337204,True,-0.003474234603345394,-0.0020914431661367416,0.4981996715068817,0.4985252022743225,0.08033561706542969,0.011196240782737732,False
pit_b_224,vit_base_patch16_224,6,ILSVRC2012_val_00031588.JPEG,final_high,0.0,True,0.0020584031008183956,0.002275601727887988,0.5015478730201721,0.5012755393981934,0.058101654052734375,0.008428573608398438,False
pit_b_224,vit_base_patch16_224,7,ILSVRC2012_val_00031593.JPEG,final_high,0.1666666716337204,True,-0.003125870367512107,-0.0018922160379588604,0.498159795999527,0.4979671537876129,0.026815414428710938,0.004127413034439087,False
pit_b_224,vit_base_patch16_224,6,ILSVRC2012_val_00031588.JPEG,random,0.0,True,0.006666653789579868,0.006996645592153072,0.5046901702880859,0.5045706033706665,0.11731815338134766,0.0158369243144989,False
pit_b_224,vit_base_patch16_224,7,ILSVRC2012_val_00031593.JPEG,random,0.1666666716337204,True,0.08292295783758163,0.09024186432361603,0.5009499788284302,0.5022653341293335,0.07819271087646484,0.011064916849136353,False
pit_b_224,vit_base_patch16_224,6,ILSVRC2012_val_00031588.JPEG,uniform,0.0,True,2.1211570128798485e-05,7.46697187423706e-05,0.49726295471191406,0.49695074558258057,0.009732246398925781,0.0028916895389556885,False
pit_b_224,vit_base_patch16_224,7,ILSVRC2012_val_00031593.JPEG,uniform,0.1666666716337204,True,-0.0013112594606354833,-0.0014742667553946376,0.5056866407394409,0.5069023966789246,0.03444862365722656,0.004886820912361145,False
pit_b_224,vit_base_patch16_224,8,ILSVRC2012_val_00031629.JPEG,promotion,0.07692307978868484,True,0.00804544985294342,0.007441510446369648,0.5035474896430969,0.5043779015541077,0.05247020721435547,0.01902151107788086,False
pit_b_224,vit_base_patch16_224,9,ILSVRC2012_val_00031647.JPEG,promotion,0.1666666716337204,True,0.008234699256718159,0.009126685559749603,0.5010496377944946,0.5017803907394409,0.12381362915039062,0.012547403573989868,False
pit_b_224,vit_base_patch16_224,8,ILSVRC2012_val_00031629.JPEG,final_high,0.07692307978868484,True,0.01253621093928814,0.013481027446687222,0.5064705610275269,0.5075998902320862,0.31153392791748047,0.05783556401729584,False
pit_b_224,vit_base_patch16_224,9,ILSVRC2012_val_00031647.JPEG,final_high,0.1666666716337204,True,-1.807953231036663e-05,0.0005672704428434372,0.5037800073623657,0.5036205649375916,0.13084983825683594,0.015358403325080872,False
pit_b_224,vit_base_patch16_224,8,ILSVRC2012_val_00031629.JPEG,random,0.07692307978868484,True,-0.016163375228643417,-0.016169436275959015,0.5016807317733765,0.502351701259613,0.1794452667236328,0.03200028836727142,False
pit_b_224,vit_base_patch16_224,9,ILSVRC2012_val_00031647.JPEG,random,0.1666666716337204,True,-0.016086619347333908,-0.015889568254351616,0.5026639699935913,0.5026108026504517,0.09176349639892578,0.009004011750221252,False
pit_b_224,vit_base_patch16_224,8,ILSVRC2012_val_00031629.JPEG,uniform,0.07692307978868484,True,0.01013303454965353,0.011230744421482086,0.5003387928009033,0.5003122091293335,0.11876964569091797,0.018583402037620544,False
pit_b_224,vit_base_patch16_224,9,ILSVRC2012_val_00031647.JPEG,uniform,0.1666666716337204,True,-0.005087022669613361,-0.0053309062495827675,0.504092276096344,0.5037534832954407,0.09937191009521484,0.01128418743610382,False
pit_b_224,vit_base_patch16_224,10,ILSVRC2012_val_00031670.JPEG,promotion,0.07692307978868484,True,0.006779660005122423,0.006208695471286774,0.5078921914100647,0.5073408484458923,0.2766275405883789,0.13503265380859375,False
pit_b_224,vit_base_patch16_224,11,ILSVRC2012_val_00031686.JPEG,promotion,0.27272728085517883,True,-0.009510582312941551,-0.011105801910161972,0.5182690024375916,0.5187672972679138,0.2766380310058594,0.071107417345047,False
pit_b_224,vit_base_patch16_224,10,ILSVRC2012_val_00031670.JPEG,final_high,0.07692307978868484,True,0.01833796128630638,0.018025320023298264,0.5094201564788818,0.5106492042541504,0.3079977035522461,0.11906331777572632,False
pit_b_224,vit_base_patch16_224,11,ILSVRC2012_val_00031686.JPEG,final_high,0.27272728085517883,True,-0.02398328110575676,-0.025473594665527344,0.5159505009651184,0.5168207883834839,0.26876354217529297,0.06660862267017365,False
pit_b_224,vit_base_patch16_224,10,ILSVRC2012_val_00031670.JPEG,random,0.07692307978868484,True,0.04362346976995468,0.04250253736972809,0.5114463567733765,0.5124561786651611,0.2993297576904297,0.13431251049041748,False
pit_b_224,vit_base_patch16_224,11,ILSVRC2012_val_00031686.JPEG,random,0.27272728085517883,True,-0.010642190463840961,-0.010988553054630756,0.5183022618293762,0.5189134478569031,0.3182096481323242,0.07546214759349823,False
pit_b_224,vit_base_patch16_224,10,ILSVRC2012_val_00031670.JPEG,uniform,0.07692307978868484,True,0.04002716392278671,0.04252992570400238,0.5153127908706665,0.5158376097679138,0.4069223403930664,0.1698203682899475,False
pit_b_224,vit_base_patch16_224,11,ILSVRC2012_val_00031686.JPEG,uniform,0.27272728085517883,True,0.005950319580733776,0.004780688788741827,0.5170466899871826,0.5185480713844299,0.251617431640625,0.0596921443939209,False
pit_b_224,vit_base_patch16_224,12,ILSVRC2012_val_00031762.JPEG,promotion,0.1666666716337204,False,0.08106838166713715,0.08460158854722977,0.5291905999183655,0.5308181643486023,2.1403822898864746,2.1798765659332275,True
pit_b_224,vit_base_patch16_224,13,ILSVRC2012_val_00031783.JPEG,promotion,0.0,True,0.0007356249261647463,0.0015132613480091095,0.5137383341789246,0.513877809047699,0.009701728820800781,0.016277730464935303,False
pit_b_224,vit_base_patch16_224,12,ILSVRC2012_val_00031762.JPEG,final_high,0.1666666716337204,False,0.09106609225273132,0.09345066547393799,0.5296489596366882,0.5300940871238708,2.1736197471618652,2.2571587562561035,False
pit_b_224,vit_base_patch16_224,13,ILSVRC2012_val_00031783.JPEG,final_high,0.0,True,0.005074727348983288,0.005914289504289627,0.5139907598495483,0.5154456496238708,0.15673255920410156,0.05920594930648804,False
pit_b_224,vit_base_patch16_224,12,ILSVRC2012_val_00031762.JPEG,random,0.1666666716337204,False,0.06544271111488342,0.06797899305820465,0.5295958518981934,0.5307185649871826,2.0969672203063965,2.060702085494995,False
pit_b_224,vit_base_patch16_224,13,ILSVRC2012_val_00031783.JPEG,random,0.0,True,0.0037672503385692835,0.0036270874552428722,0.5122568607330322,0.5118051171302795,0.14942073822021484,0.041375935077667236,False
pit_b_224,vit_base_patch16_224,12,ILSVRC2012_val_00031762.JPEG,uniform,0.1666666716337204,False,0.10558880120515823,0.10804930329322815,0.5331898331642151,0.5319275856018066,1.9209637641906738,2.0403218269348145,False
pit_b_224,vit_base_patch16_224,13,ILSVRC2012_val_00031783.JPEG,uniform,0.0,True,0.006562353111803532,0.006048037204891443,0.5087890625,0.5089551210403442,0.07587146759033203,0.005503267049789429,False
pit_b_224,vit_base_patch16_224,14,ILSVRC2012_val_00031785.JPEG,promotion,0.1666666716337204,True,0.00012788723688572645,0.00043912307592108846,0.4975818395614624,0.49794721603393555,0.027434349060058594,0.008183449506759644,False
pit_b_224,vit_base_patch16_224,15,ILSVRC2012_val_00031789.JPEG,promotion,0.1666666716337204,True,0.022305350750684738,0.023533523082733154,0.5114729404449463,0.512469470500946,0.1971902847290039,0.06179654598236084,False
pit_b_224,vit_base_patch16_224,14,ILSVRC2012_val_00031785.JPEG,final_high,0.1666666716337204,True,-3.1540985219180584e-05,0.0003550542751327157,0.4979671537876129,0.4988573491573334,0.049025535583496094,0.013839557766914368,False
pit_b_224,vit_base_patch16_224,15,ILSVRC2012_val_00031789.JPEG,final_high,0.1666666716337204,True,0.02731122262775898,0.028905892744660378,0.5162893533706665,0.5186609625816345,0.2605276107788086,0.08418096601963043,False
pit_b_224,vit_base_patch16_224,14,ILSVRC2012_val_00031785.JPEG,random,0.1666666716337204,True,-0.0025932511780411005,-0.0028387513011693954,0.5007241368293762,0.5008968710899353,0.013336181640625,0.01029425859451294,False
pit_b_224,vit_base_patch16_224,15,ILSVRC2012_val_00031789.JPEG,random,0.1666666716337204,True,0.046586766839027405,0.04562259465456009,0.5165949463844299,0.5182955861091614,0.4249153137207031,0.09129031002521515,False
pit_b_224,vit_base_patch16_224,14,ILSVRC2012_val_00031785.JPEG,uniform,0.1666666716337204,True,0.00138336222153157,0.0020124753937125206,0.5059723258018494,0.5078191161155701,0.10500431060791016,0.02689090371131897,False
pit_b_224,vit_base_patch16_224,15,ILSVRC2012_val_00031789.JPEG,uniform,0.1666666716337204,True,0.029969019815325737,0.032491035759449005,0.5157711505889893,0.5165085792541504,0.248748779296875,0.07360576093196869,False
pit_b_224,vit_base_patch16_224,16,ILSVRC2012_val_00031922.JPEG,promotion,0.1666666716337204,True,0.010446463711559772,0.010350718162953854,0.5043314099311829,0.5041520595550537,0.08508491516113281,0.010512962937355042,False
pit_b_224,vit_base_patch16_224,17,ILSVRC2012_val_00031927.JPEG,promotion,0.1666666716337204,True,-0.009636828675866127,-0.010593514889478683,0.5022521018981934,0.5024513602256775,0.37795448303222656,0.0636090487241745,False
pit_b_224,vit_base_patch16_224,16,ILSVRC2012_val_00031922.JPEG,final_high,0.1666666716337204,True,0.02809150144457817,0.028433911502361298,0.5071282386779785,0.5079719424247742,0.21548843383789062,0.03515683114528656,False
