source_model,sample_index,image_name,condition,selected_common_patches,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
pit_b_224,48,ILSVRC2012_val_00033997.JPEG,random,7,0.20662249624729156,0.512214183807373,0.6801445484161377,8.923551559448242
pit_b_224,49,ILSVRC2012_val_00034008.JPEG,random,7,0.5513992309570312,0.600917637348175,0.6937118172645569,5.583165645599365
pit_b_224,50,ILSVRC2012_val_00034055.JPEG,random,7,0.21036428213119507,0.5730104446411133,0.6867808699607849,6.741593360900879
pit_b_224,51,ILSVRC2012_val_00034168.JPEG,random,7,0.15779998898506165,0.573449969291687,0.6818309426307678,5.77473783493042
pit_b_224,52,ILSVRC2012_val_00034182.JPEG,random,7,0.09590816497802734,0.5146514773368835,0.6705549955368042,7.9932475090026855
pit_b_224,53,ILSVRC2012_val_00034217.JPEG,random,7,0.3168036937713623,0.5263921618461609,0.6902244091033936,8.859779357910156
pit_b_224,54,ILSVRC2012_val_00034225.JPEG,random,7,0.2214524745941162,0.5949277281761169,0.6830862164497375,6.452798366546631
pit_b_224,55,ILSVRC2012_val_00034230.JPEG,random,7,0.12928268313407898,0.5046741366386414,0.6706971526145935,9.23521900177002
pit_b_224,56,ILSVRC2012_val_00034302.JPEG,random,7,0.04781772568821907,0.3746926486492157,0.625752329826355,10.456372261047363
pit_b_224,57,ILSVRC2012_val_00034356.JPEG,random,7,0.11133799701929092,0.5017121434211731,0.6739254593849182,8.856499671936035
pit_b_224,58,ILSVRC2012_val_00034359.JPEG,random,7,0.0347871407866478,0.5194596648216248,0.6678498387336731,8.294840812683105
pit_b_224,59,ILSVRC2012_val_00034391.JPEG,random,7,0.3613159954547882,0.6217513680458069,0.6914045810699463,5.156312942504883
pit_b_224,60,ILSVRC2012_val_00034406.JPEG,random,7,0.2859600782394409,0.493011474609375,0.6661325693130493,9.647320747375488
pit_b_224,61,ILSVRC2012_val_00034438.JPEG,random,7,0.6225813031196594,0.6102455258369446,0.6989526748657227,7.302149772644043
pit_b_224,62,ILSVRC2012_val_00034459.JPEG,random,7,0.3391231298446655,0.518342137336731,0.6602721810340881,10.133136749267578
pit_b_224,63,ILSVRC2012_val_00034548.JPEG,random,7,0.04377393424510956,0.5440768599510193,0.6746638417243958,6.552090167999268
pit_b_224,0,ILSVRC2012_val_00031361.JPEG,uniform,49,0.2523096799850464,0.3899030387401581,0.6269182562828064,17.803524017333984
pit_b_224,1,ILSVRC2012_val_00031410.JPEG,uniform,49,0.05218974128365517,0.2747006416320801,0.5897181630134583,19.739116668701172
pit_b_224,2,ILSVRC2012_val_00031472.JPEG,uniform,49,0.01725003495812416,0.2762281894683838,0.5889468789100647,19.645233154296875
pit_b_224,3,ILSVRC2012_val_00031495.JPEG,uniform,49,0.10597296059131622,0.2739250361919403,0.5889157056808472,19.746591567993164
