model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_relu,0.15,2,True,-0.1804494857788086,-0.028236746788024902,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_relu,0.15,2,True,0.6609706878662109,0.08986803144216537,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_relu,0.15,2,True,0.8941240310668945,0.1414605975151062,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_relu,0.15,2,True,-0.131927490234375,-0.021146267652511597,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_relu,0.15,2,True,0.5065269470214844,0.07796366512775421,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,2,True,0.08069801330566406,0.008216828107833862,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,2,True,0.13716506958007812,0.02453148365020752,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_relu,0.15,3,True,0.22070693969726562,0.04311767965555191,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_relu,0.15,3,True,0.31053829193115234,0.03631414473056793,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_relu,0.15,3,True,0.5906429290771484,0.08459935337305069,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_relu,0.15,3,True,0.7005424499511719,0.11327556520700455,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_relu,0.15,3,True,0.1299753189086914,0.01721198856830597,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_relu,0.15,3,True,0.09216117858886719,0.012028858065605164,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,3,True,0.5158224105834961,0.06694208085536957,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,3,True,0.1251201629638672,0.02088288962841034,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,0,True,0.2691230773925781,0.03420179337263107,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,0,True,0.09048938751220703,0.007856771349906921,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,0,True,0.7521228790283203,0.10794004052877426,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,0,True,0.6771507263183594,0.08214686065912247,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,0,True,-0.07332992553710938,-0.011750474572181702,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,0,True,0.09567832946777344,0.01271548867225647,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,0,True,0.13240337371826172,0.014554083347320557,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,0,True,0.1313629150390625,0.015979349613189697,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,1,True,0.4985189437866211,0.06976760178804398,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,1,True,0.0177764892578125,-0.0038635283708572388,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,1,True,0.5833187103271484,0.08133318275213242,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,1,True,1.0160856246948242,0.11830591410398483,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,1,True,0.02021026611328125,0.00034783780574798584,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,1,True,0.21329116821289062,0.030510202050209045,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,1,True,0.11501884460449219,0.012180782854557037,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,1,True,0.07070541381835938,0.0087069571018219,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,2,True,0.0385284423828125,0.00373685359954834,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,2,True,0.31560325622558594,0.04444819688796997,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,2,True,0.8944034576416016,0.14882439374923706,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,2,True,0.5226221084594727,0.04455094784498215,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,2,True,0.07033824920654297,0.00836828351020813,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,2,True,0.14750289916992188,0.01942412555217743,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,2,True,0.13208770751953125,0.01402764767408371,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,2,True,0.19010639190673828,0.02486690878868103,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,3,True,0.06554317474365234,0.006848670542240143,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,3,True,0.12942886352539062,0.009387463331222534,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,3,True,0.6320972442626953,0.09193520992994308,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,3,True,0.8811464309692383,0.1054091677069664,False,0.40155673027038574,0.2075471729040146,1.0
