source_model,target_model,condition,sample_index,image_name,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
visformer_small,vit_base_patch16_224,opponent_baseline,0,ILSVRC2012_val_00031361.JPEG,True,0.007579401601105928,0.007792230229824781,0.5048429369926453,0.5062978267669678,0.22442865371704102,0.12093234062194824
visformer_small,vit_base_patch16_224,opponent_baseline,1,ILSVRC2012_val_00031410.JPEG,True,-0.001417520921677351,-0.002187463454902172,0.5013552308082581,0.5010562539100647,0.01604747772216797,0.004966028034687042
visformer_small,vit_base_patch16_224,semantic_only,0,ILSVRC2012_val_00031361.JPEG,True,0.005593138746917248,0.006266102660447359,0.5060719847679138,0.5067163705825806,0.2930479049682617,0.12913471460342407
visformer_small,vit_base_patch16_224,semantic_only,1,ILSVRC2012_val_00031410.JPEG,True,-0.017787015065550804,-0.017210213467478752,0.5043447017669678,0.5050223469734192,-0.06696510314941406,-0.005013599991798401
visformer_small,vit_base_patch16_224,shuffled_semantic,0,ILSVRC2012_val_00031361.JPEG,True,0.007514000404626131,0.00778204994276166,0.5047233700752258,0.5063908100128174,0.30268383026123047,0.1665988564491272
visformer_small,vit_base_patch16_224,shuffled_semantic,1,ILSVRC2012_val_00031410.JPEG,True,-0.002667525550350547,-0.0034180437214672565,0.5007374286651611,0.5006975531578064,0.01995086669921875,0.005138024687767029
visformer_small,vit_base_patch16_224,final_semantic_residual,0,ILSVRC2012_val_00031361.JPEG,True,0.008521980606019497,0.008885771036148071,0.505447506904602,0.5063244104385376,0.22882318496704102,0.11671030521392822
visformer_small,vit_base_patch16_224,final_semantic_residual,1,ILSVRC2012_val_00031410.JPEG,True,-0.0056756483390927315,-0.006356528960168362,0.5020062923431396,0.5020328164100647,-0.062470436096191406,-0.0018090084195137024
visformer_small,vit_base_patch16_224,early_semantic_residual,0,ILSVRC2012_val_00031361.JPEG,True,0.01118751522153616,0.01179706770926714,0.5049226880073547,0.5060719847679138,0.1755838394165039,0.09811705350875854
visformer_small,vit_base_patch16_224,early_semantic_residual,1,ILSVRC2012_val_00031410.JPEG,True,-0.0010363664478063583,-0.001731526805087924,0.5008503198623657,0.49963462352752686,-0.035485267639160156,-0.0003594830632209778
visformer_small,vit_base_patch16_224,uniform_multilayer_residual,0,ILSVRC2012_val_00031361.JPEG,True,0.009471641853451729,0.009875389747321606,0.5055072903633118,0.5072013139724731,0.25632476806640625,0.14578330516815186
visformer_small,vit_base_patch16_224,uniform_multilayer_residual,1,ILSVRC2012_val_00031410.JPEG,True,-0.0006675932090729475,-0.0010918553452938795,0.5000597834587097,0.4996545612812042,-0.021607398986816406,0.00010520219802856445
visformer_small,vit_base_patch16_224,consensus_multilayer_residual,0,ILSVRC2012_val_00031361.JPEG,True,0.00836462713778019,0.008636826649308205,0.5047034621238708,0.5059789419174194,0.3212723731994629,0.16649752855300903
visformer_small,vit_base_patch16_224,consensus_multilayer_residual,1,ILSVRC2012_val_00031410.JPEG,True,-9.642285294830799e-05,-0.0004861745983362198,0.5006178021430969,0.5000796914100647,-0.05758857727050781,-0.0021844953298568726
visformer_small,vit_base_patch16_224,opponent_baseline,2,ILSVRC2012_val_00031472.JPEG,True,0.018473291769623756,0.01843363791704178,0.5022255182266235,0.5032086968421936,0.19899559020996094,0.06292320787906647
visformer_small,vit_base_patch16_224,opponent_baseline,3,ILSVRC2012_val_00031495.JPEG,True,0.014165591448545456,0.018765859305858612,0.505068838596344,0.5055205821990967,0.1927022933959961,0.05295910686254501
visformer_small,vit_base_patch16_224,semantic_only,2,ILSVRC2012_val_00031472.JPEG,True,0.016736533492803574,0.01824345625936985,0.49732276797294617,0.49736925959587097,-0.3273029327392578,-0.005196884274482727
