condition,sample_index,source_alignment_to_opponent,semantic_final_global_cosine,semantic_early_global_cosine,semantic_final_gradient_alignment,semantic_early_gradient_alignment,semantic_layer_alignment_mean,consensus_max_weight,consensus_effective_layers,image_name
opponent_baseline,3,0.9999999403953552,0.9703923463821411,0.9982262253761292,-0.01656879112124443,-0.008980603888630867,-0.008960479870438576,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
semantic_only,2,0.015020430088043213,0.9930528402328491,0.998935878276825,0.9999999403953552,0.025548920035362244,0.39982444047927856,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
semantic_only,3,-0.01656879298388958,0.9703923463821411,0.9982262253761292,1.0,-0.006825149990618229,0.475938081741333,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
shuffled_semantic,2,0.9701424837112427,0.9930528402328491,0.998935878276825,0.014000600203871727,-0.007911108434200287,0.010161659680306911,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
shuffled_semantic,3,0.9701424837112427,0.9703923463821411,0.9982262253761292,-0.017398234456777573,-0.006611240096390247,-0.008673928678035736,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
final_semantic_residual,2,0.9701425433158875,0.9930528402328491,0.998935878276825,0.25708019733428955,-0.002685080748051405,0.10677368938922882,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
final_semantic_residual,3,0.9701424837112427,0.9703923463821411,0.9982262253761292,0.22642825543880463,-0.010404127649962902,0.10671883821487427,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
early_semantic_residual,2,0.9701424837112427,0.9930528402328491,0.998935878276825,0.020802218466997147,0.23360958695411682,0.07719626277685165,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
early_semantic_residual,3,0.9701426029205322,0.9703923463821411,0.9982262253761292,-0.01776559092104435,0.23381337523460388,0.05386975780129433,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
uniform_multilayer_residual,2,0.9701425433158875,0.9930528402328491,0.998935878276825,0.21612219512462616,0.08080998063087463,0.1456880420446396,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
uniform_multilayer_residual,3,0.9701424837112427,0.9703923463821411,0.9982262253761292,0.17140665650367737,0.09680856764316559,0.14019422233104706,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
consensus_multilayer_residual,2,0.9701424837112427,0.9930528402328491,0.998935878276825,0.23657938838005066,0.04468235373497009,0.13514891266822815,0.34232252836227417,3.760530471801758,ILSVRC2012_val_00031472.JPEG
consensus_multilayer_residual,3,0.9701424241065979,0.9703923463821411,0.9982262253761292,0.2101377546787262,0.030256379395723343,0.12912823259830475,0.38773664832115173,3.495661973953247,ILSVRC2012_val_00031495.JPEG
opponent_baseline,4,0.9999999403953552,0.9615855813026428,0.9986661672592163,0.003412666730582714,0.00070929154753685,0.0008006784482859075,0.35638320446014404,3.8459346294403076,ILSVRC2012_val_00031548.JPEG
opponent_baseline,5,1.0,0.9936684966087341,0.9979184865951538,0.00580825237557292,0.007732002530246973,0.008512582629919052,0.37768998742103577,3.5893964767456055,ILSVRC2012_val_00031586.JPEG
semantic_only,4,0.0034126671962440014,0.9615855813026428,0.9986661672592163,0.9999998807907104,0.01843893527984619,0.3626786470413208,0.35638320446014404,3.8459346294403076,ILSVRC2012_val_00031548.JPEG
semantic_only,5,0.005808250047266483,0.9936684966087341,0.9979184865951538,1.0,0.09649312496185303,0.49063411355018616,0.37768998742103577,3.5893964767456055,ILSVRC2012_val_00031586.JPEG
shuffled_semantic,4,0.9701424241065979,0.9615855813026428,0.9986661672592163,0.002835350576788187,0.002607219386845827,0.0006740034441463649,0.35638320446014404,3.8459346294403076,ILSVRC2012_val_00031548.JPEG
shuffled_semantic,5,0.9701424241065979,0.9936684966087341,0.9979184865951538,0.010052320547401905,0.007048255763947964,0.009486633352935314,0.37768998742103577,3.5893964767456055,ILSVRC2012_val_00031586.JPEG
final_semantic_residual,4,0.9701424241065979,0.9615855813026428,0.9986661672592163,0.24584496021270752,0.005159650929272175,0.08873911201953888,0.35638320446014404,3.8459346294403076,ILSVRC2012_val_00031548.JPEG
