source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,selected,True,0.004501380957663059,0.0049051037058234215,0.43237802386283875,0.5074338316917419,0.272552490234375,0.03954555094242096,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,selected,True,0.0006817830726504326,0.001626631012186408,0.4277676045894623,0.503301739692688,0.1797494888305664,0.037225112318992615,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,opposite,True,-0.003377034794539213,-0.0026415137108415365,0.4299930930137634,0.505859375,0.059472084045410156,0.009155869483947754,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,opposite,True,-0.0025465625803917646,-0.0026624477468430996,0.424990713596344,0.49960803985595703,0.14757823944091797,0.026515096426010132,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,deviation,True,-0.004104084800928831,-0.004718618001788855,0.4272361397743225,0.5006244778633118,0.0708780288696289,0.014867112040519714,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,deviation,True,0.008599809370934963,0.008665387518703938,0.42617321014404297,0.49850526452064514,0.12753963470458984,0.029267802834510803,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,random,True,0.0013551611918956041,0.003201590385288,0.42896339297294617,0.5031422972679138,0.20267581939697266,0.02498246729373932,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,random,True,-0.005982186179608107,-0.005421942099928856,0.4248711168766022,0.4992426633834839,0.17303752899169922,0.03407515585422516,False
cait_s24_224,vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block24_gap,no_drop,True,-0.00036633596755564213,0.00010863062925636768,0.5028632283210754,0.5028034448623657,0.10219860076904297,0.013625428080558777,False
cait_s24_224,vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block24_gap,no_drop,True,0.0025692908093333244,0.002829741220921278,0.5034877061843872,0.5040391087532043,0.14641380310058594,0.03517018258571625,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,selected,True,0.004296250641345978,0.0050554946064949036,0.42718297243118286,0.49904337525367737,0.12419795989990234,0.01541232317686081,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,selected,True,0.024453885853290558,0.025128548964858055,0.4378387928009033,0.5119645595550537,0.35601091384887695,0.13515043258666992,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,opposite,True,0.0012076804414391518,0.0013379869051277637,0.4293021857738495,0.5012821555137634,0.22383975982666016,0.024497538805007935,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,opposite,True,0.024131299927830696,0.028316669166088104,0.4437181055545807,0.5154456496238708,0.32892894744873047,0.15548694133758545,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,deviation,True,9.991938713937998e-05,-0.00035041963565163314,0.42679765820503235,0.5023915767669678,0.21179485321044922,0.023133546113967896,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,deviation,True,0.01580292358994484,0.017906371504068375,0.4381178319454193,0.5087624788284302,0.2532329559326172,0.12800335884094238,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,random,True,0.0005518028629012406,0.0005783807137049735,0.42615991830825806,0.5002923011779785,0.21086788177490234,0.022207416594028473,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,random,True,0.00418998533859849,0.005141888745129108,0.4319661557674408,0.5093803405761719,0.2549886703491211,0.11543577909469604,False
cait_s24_224,vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block24_gap,no_drop,True,0.007316824980080128,0.006033614277839661,0.5096327662467957,0.5081446766853333,0.4449129104614258,0.053178004920482635,False
cait_s24_224,vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block24_gap,no_drop,True,0.009203124791383743,0.016542043536901474,0.513299822807312,0.5151666402816772,0.3002185821533203,0.154604971408844,False
cait_s24_224,vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block24_gap,selected,True,0.06606733798980713,0.06987849622964859,0.4547326862812042,0.5308713316917419,1.0904626846313477,0.3784525394439697,False
cait_s24_224,vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,block24_gap,selected,True,-0.011973707936704159,-0.013246781192719936,0.4208718538284302,0.4953497052192688,-0.07890129089355469,-0.008455812931060791,False
