source_model,condition,sample_index,image_name,preserved_view_fraction,mean_route_distance,mean_global_cosine,mean_view_js,weight_entropy,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
vit_base_patch16_224,uniform_opponent,0,ILSVRC2012_val_00031361.JPEG,0.0,0.1208469420671463,0.9529445767402649,0.030132699757814407,2.995732307434082,0.040549419820308685,0.2779739797115326,0.5840013027191162,19.724002838134766
vit_base_patch16_224,uniform_opponent,1,ILSVRC2012_val_00031410.JPEG,0.0,0.13038264214992523,0.970341145992279,0.004053689073771238,2.995732307434082,-0.004951556213200092,0.24032500386238098,0.5595586895942688,19.835552215576172
vit_base_patch16_224,uniform_opponent,2,ILSVRC2012_val_00031472.JPEG,1.0,0.2296224683523178,0.9959823489189148,0.0008951887721195817,2.995732307434082,0.007236074190586805,0.23780857026576996,0.5590319037437439,19.93695068359375
vit_base_patch16_224,uniform_opponent,3,ILSVRC2012_val_00031495.JPEG,0.0,0.8035816550254822,0.9630953669548035,0.05940064415335655,2.995732307434082,0.02851884439587593,0.22275042533874512,0.5609428286552429,19.924434661865234
vit_base_patch16_224,uniform_opponent,4,ILSVRC2012_val_00031548.JPEG,0.0,0.31731629371643066,0.9109439849853516,0.13767331838607788,2.995732307434082,0.008059108629822731,0.2175075113773346,0.5484693646430969,18.781049728393555
vit_base_patch16_224,uniform_opponent,5,ILSVRC2012_val_00031586.JPEG,1.0,0.2672193646430969,0.9844738841056824,0.0041504655964672565,2.995732307434082,0.07002386450767517,0.2850109338760376,0.5770763754844666,19.4609375
vit_base_patch16_224,uniform_opponent,6,ILSVRC2012_val_00031588.JPEG,1.0,0.3788367211818695,0.9910468459129333,0.002688787644729018,2.995732307434082,-0.022294197231531143,0.1399136483669281,0.5613962411880493,19.771486282348633
vit_base_patch16_224,uniform_opponent,7,ILSVRC2012_val_00031593.JPEG,1.0,0.22911734879016876,0.9882746934890747,0.001125530805438757,2.995732307434082,0.022728638723492622,0.17741918563842773,0.5792227983474731,19.87978172302246
vit_base_patch16_224,uniform_opponent,8,ILSVRC2012_val_00031629.JPEG,1.0,0.181244894862175,0.9879518747329712,0.0026234383694827557,2.995732307434082,0.019364207983016968,0.21642231941223145,0.5640173554420471,19.95344352722168
vit_base_patch16_224,uniform_opponent,9,ILSVRC2012_val_00031647.JPEG,1.0,0.0906989797949791,0.9878246188163757,0.00173967145383358,2.995732307434082,-0.0065408917143940926,0.20640920102596283,0.5729060173034668,19.790973663330078
vit_base_patch16_224,uniform_opponent,10,ILSVRC2012_val_00031670.JPEG,0.949999988079071,0.14151020348072052,0.985745906829834,0.004711240064352751,2.995732307434082,0.05514899268746376,0.25430676341056824,0.5743237137794495,19.786277770996094
vit_base_patch16_224,uniform_opponent,11,ILSVRC2012_val_00031686.JPEG,1.0,0.12203569710254669,0.9956827163696289,0.0023925669956952333,2.995732307434082,0.019523873925209045,0.2810659408569336,0.5949696898460388,19.37934684753418
vit_base_patch16_224,uniform_opponent,12,ILSVRC2012_val_00031762.JPEG,0.30000001192092896,0.12511225044727325,0.9744746088981628,0.03906776010990143,2.995732307434082,0.14027047157287598,0.3661820590496063,0.5947936773300171,18.40717887878418
