source_model,target_model,sample_index,image_name,view_index,semantic_score,raw_target_removal_delta,processed_target_removal_delta,raw_source_removal_delta,processed_source_removal_delta,raw_transfer_selective_benefit,processed_transfer_selective_benefit,view_to_uniform_cosine
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,2,0.014989042654633522,-0.0003976542502641678,-0.0008636051788926125,-0.01213836669921875,-0.01123809814453125,-0.011740712448954582,-0.010374492965638638,0.376953125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,3,-0.05545099079608917,0.0024319160729646683,0.0023664459586143494,0.00274658203125,0.0022945404052734375,0.0003146659582853317,-7.190555334091187e-05,0.321044921875
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,4,-0.03715425729751587,-0.0011166324838995934,-0.001366867683827877,-0.01123809814453125,-0.0110626220703125,-0.010121465660631657,-0.009695754386484623,0.423095703125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,5,0.0030101025477051735,-0.0030032149516046047,-0.0033024679869413376,0.00681304931640625,0.00695037841796875,0.009816264733672142,0.010252846404910088,0.311767578125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,6,-0.00716717354953289,-0.0016244705766439438,-0.001470242626965046,-0.01119232177734375,-0.01074981689453125,-0.009567851200699806,-0.009279574267566204,0.4404296875
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,7,0.03755494952201843,0.0018305135890841484,0.001778450794517994,-0.0009388923645019531,-0.0011043548583984375,-0.0027694059535861015,-0.0028828056529164314,0.2548828125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,8,-0.00044089811854064465,-0.0009524449706077576,-0.0008046403527259827,-0.00754547119140625,-0.0078582763671875,-0.006593026220798492,-0.007053636014461517,0.48681640625
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,9,-0.008612253703176975,-0.001472344622015953,-0.0019847583025693893,0.0020656585693359375,0.0020122528076171875,0.0035380031913518906,0.003997011110186577,0.378173828125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,10,0.039618272334337234,0.00010730046778917313,0.0001856992021203041,-0.0033359527587890625,-0.0034942626953125,-0.0034432532265782356,-0.003679961897432804,0.47900390625
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,11,0.011128131300210953,0.0016137612983584404,0.0022176215425133705,0.0015230178833007812,0.0011920928955078125,-9.074341505765915e-05,-0.001025528647005558,0.295654296875
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,12,0.025706656277179718,0.0020688623189926147,0.002560306340456009,-0.0126495361328125,-0.0133514404296875,-0.014718398451805115,-0.01591174677014351,0.4697265625
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,13,0.004615334328263998,0.0025338567793369293,0.0028378013521432877,0.006137847900390625,0.005008697509765625,0.0036039911210536957,0.0021708961576223373,0.302978515625
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,14,0.024494068697094917,0.0008163005113601685,0.0009042434394359589,-0.0124359130859375,-0.01273345947265625,-0.013252213597297668,-0.013637702912092209,0.471923828125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,15,0.02004779689013958,-0.002546650357544422,-0.0031110113486647606,0.00145721435546875,0.0012731552124023438,0.004003864713013172,0.004384166561067104,0.345703125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,16,0.052276331931352615,-0.0009612292051315308,-0.0006450330838561058,-0.011505126953125,-0.01233673095703125,-0.01054389774799347,-0.011691697873175144,0.434814453125
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,17,-0.02128167822957039,-0.00016699917614459991,-0.0002641398459672928,0.0085296630859375,0.00870513916015625,0.0086966622620821,0.008969279006123543,0.2998046875
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,18,0.04750864580273628,2.5396235287189484e-05,0.00015680771321058273,-0.0081024169921875,-0.007381439208984375,-0.00812781322747469,-0.007538246922194958,0.36083984375
visformer_small,pit_b_224,50,ILSVRC2012_val_00040798.JPEG,19,-0.013349609449505806,0.0007521286606788635,0.0009261053055524826,0.0078887939453125,0.008758544921875,0.0071366652846336365,0.007832439616322517,0.332763671875
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,0,-0.04134231060743332,-0.00023433193564414978,-0.0002654716372489929,-0.0095977783203125,-0.0094146728515625,-0.00936344638466835,-0.009149201214313507,0.69287109375
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,1,0.027226071804761887,-9.082257747650146e-05,-0.0003576204180717468,0.017974853515625,0.017242431640625,0.0180656760931015,0.017600052058696747,0.64697265625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,2,-0.04362601786851883,-0.00030279532074928284,-0.0002491176128387451,-0.0085296630859375,-0.00830841064453125,-0.008226867765188217,-0.008059293031692505,0.626953125
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,3,0.06980663537979126,0.00015759840607643127,9.991973638534546e-05,-0.0030078887939453125,-0.0025768280029296875,-0.0031654872000217438,-0.002676747739315033,0.62744140625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,4,-0.05100260674953461,0.00027132779359817505,0.0003112219274044037,-0.006130218505859375,-0.00617218017578125,-0.00640154629945755,-0.006483402103185654,0.6181640625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,5,0.0457129031419754,0.000445537269115448,0.0003471300005912781,0.007724761962890625,0.00766754150390625,0.007279224693775177,0.007320411503314972,0.5390625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,6,-0.013101288117468357,0.00012377649545669556,0.0004567541182041168,-0.0081634521484375,-0.0082244873046875,-0.008287228643894196,-0.008681241422891617,0.6572265625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,7,0.03051671013236046,0.0012166723608970642,0.001019742339849472,0.00926971435546875,0.0087127685546875,0.008053041994571686,0.007693026214838028,0.61669921875
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,8,-0.05608297884464264,-0.0003843531012535095,-0.0004675723612308502,-0.01415252685546875,-0.01418304443359375,-0.01376817375421524,-0.0137154720723629,0.67236328125
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,9,0.14327138662338257,-0.0015313401818275452,-0.0014854371547698975,-0.004543304443359375,-0.00414276123046875,-0.00301196426153183,-0.0026573240756988525,0.52783203125
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,10,-0.014607906341552734,-0.0006181225180625916,-0.0005425587296485901,-0.00955963134765625,-0.00933074951171875,-0.008941508829593658,-0.00878819078207016,0.642578125
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,11,0.010255417786538601,2.9787421226501465e-05,-6.0345977544784546e-05,0.003604888916015625,0.0037403106689453125,0.0035751014947891235,0.003800656646490097,0.49560546875
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,12,-0.10560279339551926,0.0008771792054176331,0.0008920878171920776,-0.01007843017578125,-0.00991058349609375,-0.010955609381198883,-0.010802671313285828,0.65380859375
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,13,0.015176929533481598,0.002066154032945633,0.0022991783916950226,0.0225982666015625,0.0217742919921875,0.020532112568616867,0.019475113600492477,0.640625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,14,-0.10539858043193817,0.0002132132649421692,0.0003177374601364136,-0.007080078125,-0.00695037841796875,-0.007293291389942169,-0.007268115878105164,0.6357421875
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,15,0.007239673286676407,-0.00032257288694381714,-0.0004909373819828033,-0.001644134521484375,-0.0014047622680664062,-0.0013215616345405579,-0.0009138248860836029,0.6083984375
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,16,-0.05278899520635605,-0.0006201490759849548,-0.0006143786013126373,-0.007354736328125,-0.007007598876953125,-0.006734587252140045,-0.006393220275640488,0.57763671875
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,17,0.01961323246359825,-0.0004669204354286194,-0.0005454942584037781,0.003215789794921875,0.003276824951171875,0.0036827102303504944,0.003822319209575653,0.47900390625
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,18,-0.10330744087696075,0.0010294988751411438,0.0011209696531295776,-0.007671356201171875,-0.007778167724609375,-0.008700855076313019,-0.008899137377738953,0.6298828125
visformer_small,pit_b_224,51,ILSVRC2012_val_00040930.JPEG,19,0.008946244604885578,0.0003759153187274933,0.000547412782907486,0.00901031494140625,0.00873565673828125,0.008634399622678757,0.008188243955373764,0.58154296875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,0,0.05566997081041336,-0.0015517789870500565,-0.0016464535146951675,-0.01320648193359375,-0.01316070556640625,-0.011654702946543694,-0.011514252051711082,0.65869140625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,1,0.02587348408997059,3.631971776485443e-05,0.00014833081513643265,0.01105499267578125,0.01092529296875,0.011018672958016396,0.010776962153613567,0.556640625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,2,0.0873490571975708,0.0009923838078975677,0.0009897146373987198,-0.0115814208984375,-0.01152801513671875,-0.012573804706335068,-0.01251772977411747,0.58154296875
