model,split,calibration_size,evaluation_size,selected_strategy,calibration_loss_delta,calibration_loss_delta_high,calibration_loss_delta_low,calibration_loss_delta_deviation,evaluation_loss_delta_vs_random,evaluation_logit_delta_vs_random
visformer_small,0,64,64,high_score_extreme,0.01331098991795443,0.01331098991795443,-0.02151022493490018,-0.02146049521979876,-0.012628764641704038,-0.024631984531879425
visformer_small,1,64,64,low_score_extreme,-0.009978318819776177,-0.01799251779448241,-0.009978318819776177,-0.011411801679059863,0.005788085923995823,0.03651075437664986
visformer_small,2,64,64,high_score_extreme,0.005236040393356234,0.005236040393356234,-0.019156304246280342,-0.018791948852594942,-0.004553815117105842,-0.00631934218108654
visformer_small,3,64,64,high_score_extreme,0.005637878930428997,0.005637878930428997,0.0028464851493481547,0.0020666080818045884,-0.0049556536541786045,-0.003759356215596199
visformer_small,4,64,64,low_score_extreme,0.003940018708817661,-0.0003314823843538761,0.003940018708817661,-0.007628447026945651,-0.008130251604598016,0.010965727269649506
visformer_small,5,64,64,high_score_extreme,-0.007919649011455476,-0.007919649011455476,-0.009230254567228258,-0.016299836919642985,0.008601874287705868,0.020372865721583366
visformer_small,6,64,64,low_score_extreme,0.00894280758802779,0.006451684545027092,0.00894280758802779,0.0048030193720478565,-0.013133040483808145,0.004000872373580933
visformer_small,7,64,64,high_score_extreme,0.007064856588840485,0.007064856588840485,-0.005872407113201916,0.0007565608248114586,-0.006382631312590092,0.011548016220331192
visformer_small,8,64,64,high_score_extreme,0.011237111611990258,0.011237111611990258,0.004326290887547657,0.007368991355178878,-0.010554886335739866,-0.013888649642467499
visformer_small,9,64,64,score_deviation_extreme,-0.006390357622876763,-0.007011215086095035,-0.007502744090743363,-0.006390357622876763,-0.0013242954737506807,0.02350248023867607
visformer_small,10,64,64,high_score_extreme,0.020240685727912933,0.020240685727912933,0.00894450192572549,0.0037971874116919935,-0.01955846045166254,-0.035312965512275696
visformer_small,11,64,64,high_score_extreme,0.005352705222321674,0.005352705222321674,-0.01348690249142237,-0.012332790211075917,-0.004670479946071282,-0.004592696204781532
visformer_small,12,64,64,low_score_extreme,0.012867844750871882,0.002197407273342833,0.012867844750871882,0.006508012971607968,-0.017058077646652237,0.014630096033215523
visformer_small,13,64,64,low_score_extreme,0.009085397323360667,0.0016662005509715527,0.009085397323360667,-0.000540795415872708,-0.013275630219141021,0.013882951810956001
visformer_small,14,64,64,score_deviation_extreme,-0.007039459189400077,-0.012213937938213348,-0.015087463543750346,-0.007039459189400077,-0.0006751939072273672,0.0217538271099329
visformer_small,15,64,64,high_score_extreme,-0.007133773935493082,-0.007133773935493082,-0.011029235494788736,-0.012241832388099283,0.007815999211743474,0.022326301783323288
visformer_small,16,64,64,high_score_extreme,0.00929901932249777,0.00929901932249777,0.00898325044545345,-0.0026335548900533468,-0.008616794046247378,-0.017646189779043198
visformer_small,17,64,64,high_score_extreme,-0.0037724217399954796,-0.0037724217399954796,-0.003858444979414344,-0.004949619062244892,0.004454647016245872,0.026988325640559196
