condition,sample_index,source_alignment_to_opponent,semantic_final_global_cosine,semantic_early_global_cosine,semantic_final_gradient_alignment,semantic_early_gradient_alignment,semantic_layer_alignment_mean,consensus_max_weight,consensus_effective_layers,image_name
early_semantic_residual,3,0.9701424837112427,0.953554630279541,0.9827208518981934,0.004435693845152855,0.24972237646579742,0.07652152329683304,0.2679826319217682,3.9915058612823486,ILSVRC2012_val_00031495.JPEG
uniform_multilayer_residual,2,0.9701424837112427,0.9444111585617065,0.9875106811523438,0.20827892422676086,0.07868005335330963,0.12484169006347656,0.28189975023269653,3.9767892360687256,ILSVRC2012_val_00031472.JPEG
uniform_multilayer_residual,3,0.9701425433158875,0.953554630279541,0.9827208518981934,0.14339834451675415,0.11746614426374435,0.1308121681213379,0.2679826319217682,3.9915058612823486,ILSVRC2012_val_00031495.JPEG
consensus_multilayer_residual,2,0.9701424837112427,0.9444111585617065,0.9875106811523438,0.2131887525320053,0.06973957270383835,0.12184697389602661,0.28189975023269653,3.9767892360687256,ILSVRC2012_val_00031472.JPEG
consensus_multilayer_residual,3,0.9701426029205322,0.953554630279541,0.9827208518981934,0.13132786750793457,0.12467546761035919,0.13130080699920654,0.2679826319217682,3.9915058612823486,ILSVRC2012_val_00031495.JPEG
opponent_baseline,4,1.0,0.9092038869857788,0.9868251085281372,0.09684622287750244,-0.0031881360337138176,0.025401130318641663,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
opponent_baseline,5,1.0,0.9862083196640015,0.9930007457733154,0.016886888071894646,-0.00567303691059351,-0.00634888606145978,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
semantic_only,4,0.09684622287750244,0.9092038869857788,0.9868251085281372,0.9999999403953552,-0.002908877795562148,0.27082574367523193,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
semantic_only,5,0.016886886209249496,0.9862083196640015,0.9930007457733154,0.9999999403953552,0.0050722709856927395,0.2053070068359375,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
shuffled_semantic,4,0.9701426029205322,0.9092038869857788,0.9868251085281372,0.09501758217811584,-0.003203177358955145,0.02452823705971241,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
shuffled_semantic,5,0.9701424837112427,0.9862083196640015,0.9930007457733154,0.020251723006367683,-0.006135758012533188,-0.0051256995648145676,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
final_semantic_residual,4,0.9701424837112427,0.9092038869857788,0.9868251085281372,0.3353501856327057,-0.0037265466526150703,0.09003838151693344,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
final_semantic_residual,5,0.9701424837112427,0.9862083196640015,0.9930007457733154,0.2588837146759033,-0.004250034689903259,0.04366804659366608,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
early_semantic_residual,4,0.9701424837112427,0.9092038869857788,0.9868251085281372,0.09332401305437088,0.23944146931171417,0.09044980257749557,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
early_semantic_residual,5,0.9701424837112427,0.9862083196640015,0.9930007457733154,0.017636150121688843,0.2370280623435974,0.05979445204138756,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
uniform_multilayer_residual,4,0.9701424837112427,0.9092038869857788,0.9868251085281372,0.2338571846485138,0.08372519165277481,0.1564643681049347,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
