model,condition,sample_index,image_name,preserved_view_fraction,preserved_route_distance,preserved_pair_distance,top_preserved_global_cosine,top_preserved_js,top_route_distance,top_pair_distance,all_view_global_cosine,all_view_js,all_view_route_distance,route_view_count
vit_base_patch16_224,opponent,49,ILSVRC2012_val_00034008.JPEG,0.25,0.23867344856262207,0.2003183662891388,0.9803310632705688,0.004119476769119501,0.22351022064685822,0.2003183662891388,0.9783487319946289,0.008370678871870041,0.2193009853363037,5
vit_base_patch16_224,rgb_gaussian,48,ILSVRC2012_val_00033997.JPEG,1.0,0.07551529258489609,0.04620405659079552,0.9919734001159668,0.0015824002912268043,0.06893878430128098,0.04620405659079552,0.9907078146934509,0.0026131081394851208,0.07551529258489609,20
vit_base_patch16_224,rgb_gaussian,49,ILSVRC2012_val_00034008.JPEG,0.10000000149011612,0.2731632590293884,0.18297958374023438,0.9780007600784302,0.006236244924366474,0.20951016247272491,0.18297958374023438,0.9749277234077454,0.012641376815736294,0.20374488830566406,2
vit_base_patch16_224,feature_gaussian,48,ILSVRC2012_val_00033997.JPEG,1.0,0.0577295683324337,0.03464489057660103,0.9945424199104309,0.0012643559603020549,0.04671424627304077,0.03464489057660103,0.9932972192764282,0.0020710851531475782,0.0577295683324337,20
vit_base_patch16_224,feature_gaussian,49,ILSVRC2012_val_00034008.JPEG,0.6500000357627869,0.18805335462093353,0.09868570417165756,0.9865354895591736,0.0030621455516666174,0.17985711991786957,0.09868570417165756,0.9819777607917786,0.005677421577274799,0.17624488472938538,13
vit_base_patch16_224,phase_only,48,ILSVRC2012_val_00033997.JPEG,1.0,0.031229574233293533,0.0,0.9999999403953552,0.0,0.00683671236038208,0.0,0.9987791180610657,0.0006151608540676534,0.031229574233293533,20
vit_base_patch16_224,phase_only,49,ILSVRC2012_val_00034008.JPEG,1.0,0.09641330689191818,0.0,1.0,0.0,0.012551069259643555,0.0,0.9957535862922668,0.0013163774274289608,0.09641330689191818,20
vit_base_patch16_224,opponent,50,ILSVRC2012_val_00034055.JPEG,0.15000000596046448,0.09207483381032944,0.05327346548438072,0.9799656271934509,0.0021270590368658304,0.10289795696735382,0.05327346548438072,0.9741867184638977,0.009840274229645729,0.11805611848831177,3
vit_base_patch16_224,opponent,51,ILSVRC2012_val_00034168.JPEG,1.0,0.20291323959827423,0.08023671805858612,0.9909917116165161,0.00342201697640121,0.1445101946592331,0.08023671805858612,0.9886133074760437,0.0037481084000319242,0.20291323959827423,20
vit_base_patch16_224,rgb_gaussian,50,ILSVRC2012_val_00034055.JPEG,0.10000000149011612,0.07867348194122314,0.027763251215219498,0.9787460565567017,0.0031987049151211977,0.08422448486089706,0.027763251215219498,0.970999538898468,0.01685510203242302,0.12132652848958969,2
vit_base_patch16_224,rgb_gaussian,51,ILSVRC2012_val_00034168.JPEG,1.0,0.20295916497707367,0.09500408917665482,0.9904142618179321,0.0033452145289629698,0.16328567266464233,0.09500408917665482,0.9884368777275085,0.004172367509454489,0.20295916497707367,20
vit_base_patch16_224,feature_gaussian,50,ILSVRC2012_val_00034055.JPEG,0.550000011920929,0.0716141015291214,0.02871834672987461,0.9878286719322205,0.0013921697391197085,0.06016324833035469,0.02871834672987461,0.9819133877754211,0.007198248989880085,0.11173979192972183,11
vit_base_patch16_224,feature_gaussian,51,ILSVRC2012_val_00034168.JPEG,1.0,0.20147958397865295,0.06275101751089096,0.9929420351982117,0.001103730290196836,0.12046938389539719,0.06275101751089096,0.9907737970352173,0.0019336866680532694,0.20147958397865295,20
vit_base_patch16_224,phase_only,50,ILSVRC2012_val_00034055.JPEG,1.0,0.07403058558702469,0.0,0.9999998211860657,-5.21540641784668e-08,0.018877506256103516,0.0,0.9962621927261353,0.0012131325202062726,0.07403058558702469,20
vit_base_patch16_224,phase_only,51,ILSVRC2012_val_00034168.JPEG,1.0,0.11394897848367691,0.0,1.000000238418579,-1.4901161193847656e-08,0.016632676124572754,0.0,0.9978909492492676,0.0005427808500826359,0.11394897848367691,20
vit_base_patch16_224,opponent,52,ILSVRC2012_val_00034182.JPEG,0.6000000238418579,0.1609523892402649,0.1038040742278099,0.9822008013725281,0.0024541302118450403,0.16242854297161102,0.1038040742278099,0.9771761298179626,0.004498868715018034,0.20156121253967285,12
vit_base_patch16_224,opponent,53,ILSVRC2012_val_00034217.JPEG,0.699999988079071,0.5488483905792236,0.2838122248649597,0.9873331189155579,0.0023510768078267574,0.6347959041595459,0.2838122248649597,0.983184814453125,0.005368262529373169,0.5388877391815186,14
vit_base_patch16_224,rgb_gaussian,52,ILSVRC2012_val_00034182.JPEG,0.4000000059604645,0.16883927583694458,0.09356733411550522,0.981170654296875,0.00241584493778646,0.15653060376644135,0.09356733411550522,0.9768004417419434,0.0036399872042238712,0.19972959160804749,8
vit_base_patch16_224,rgb_gaussian,53,ILSVRC2012_val_00034217.JPEG,0.8500000238418579,0.504771888256073,0.2546856999397278,0.9884319305419922,0.0023779727052897215,0.4793061316013336,0.2546856999397278,0.9837467074394226,0.003817333374172449,0.510857105255127,17
vit_base_patch16_224,feature_gaussian,52,ILSVRC2012_val_00034182.JPEG,0.949999988079071,0.16526314616203308,0.08739591389894485,0.9858770370483398,0.001987881027162075,0.11546938866376877,0.08739591389894485,0.9832637906074524,0.0028466833755373955,0.17102041840553284,19
vit_base_patch16_224,feature_gaussian,53,ILSVRC2012_val_00034217.JPEG,1.0,0.43653568625450134,0.21236732602119446,0.9907321929931641,0.0011236220598220825,0.38891837000846863,0.21236732602119446,0.989180862903595,0.0016208570450544357,0.43653568625450134,20
vit_base_patch16_224,phase_only,52,ILSVRC2012_val_00034182.JPEG,1.0,0.0945407822728157,0.0,1.0,1.4901161193847656e-08,0.014693796634674072,0.0,0.9970256686210632,0.0007344399928115308,0.0945407822728157,20
vit_base_patch16_224,phase_only,53,ILSVRC2012_val_00034217.JPEG,1.0,0.21632647514343262,0.0,0.9999999403953552,0.0,0.013265252113342285,0.0,0.998116672039032,0.00028107292018830776,0.21632647514343262,20
vit_base_patch16_224,opponent,54,ILSVRC2012_val_00034225.JPEG,1.0,0.7018061280250549,0.42612242698669434,0.992397129535675,0.001340194488875568,0.6796531081199646,0.42612242698669434,0.9915605783462524,0.001888516591861844,0.7018061280250549,20
vit_base_patch16_224,opponent,55,ILSVRC2012_val_00034230.JPEG,1.0,0.2030918151140213,0.0741305872797966,0.9918609857559204,0.0011278769234195352,0.19061224162578583,0.0741305872797966,0.9898708462715149,0.0018335975473746657,0.2030918151140213,20
vit_base_patch16_224,rgb_gaussian,54,ILSVRC2012_val_00034225.JPEG,1.0,0.6949642896652222,0.4005061388015747,0.9920555353164673,0.001485410495661199,0.6428571939468384,0.4005061388015747,0.9911678433418274,0.0015902292216196656,0.6949642896652222,20
vit_base_patch16_224,rgb_gaussian,55,ILSVRC2012_val_00034230.JPEG,1.0,0.19386224448680878,0.07450611144304276,0.9911051988601685,0.0012842927826568484,0.1602449119091034,0.07450611144304276,0.9881577491760254,0.002170172054320574,0.19386224448680878,20
vit_base_patch16_224,feature_gaussian,54,ILSVRC2012_val_00034225.JPEG,1.0,0.7092704176902771,0.4811020493507385,0.99434894323349,0.001344902440905571,0.6990816593170166,0.4811020493507385,0.9940568804740906,0.001812455477192998,0.7092704176902771,20
vit_base_patch16_224,feature_gaussian,55,ILSVRC2012_val_00034230.JPEG,1.0,0.13720917701721191,0.09168978780508041,0.9931127429008484,0.0008839931688271463,0.11751021444797516,0.09168978780508041,0.9914541244506836,0.0012083767214789987,0.13720917701721191,20
vit_base_patch16_224,phase_only,54,ILSVRC2012_val_00034225.JPEG,1.0,0.43889284133911133,0.0,0.9999999403953552,-2.9802322387695312e-08,0.05908167362213135,0.0,0.9989780783653259,0.0004020409833174199,0.43889284133911133,20
vit_base_patch16_224,phase_only,55,ILSVRC2012_val_00034230.JPEG,1.0,0.07806124538183212,0.0,0.9999998211860657,0.0,0.01326531171798706,0.0,0.9986936450004578,0.00022217778314370662,0.07806124538183212,20
vit_base_patch16_224,opponent,56,ILSVRC2012_val_00034302.JPEG,0.30000001192092896,0.4389455318450928,0.20093876123428345,0.9831587076187134,0.0016986908158287406,0.43230611085891724,0.20093876123428345,0.9775379300117493,0.002899418817833066,0.46266841888427734,6
vit_base_patch16_224,opponent,57,ILSVRC2012_val_00034356.JPEG,1.0,0.08988263458013535,0.04342038184404373,0.9903848767280579,0.0013115240726619959,0.07987753301858902,0.04342038184404373,0.9882320761680603,0.0023777922615408897,0.08988263458013535,20
vit_base_patch16_224,rgb_gaussian,56,ILSVRC2012_val_00034302.JPEG,0.45000001788139343,0.34459182620048523,0.17916734516620636,0.9820238947868347,0.0019740199204534292,0.33955106139183044,0.17916734516620636,0.9780369997024536,0.0026490329764783382,0.44529086351394653,9
vit_base_patch16_224,rgb_gaussian,57,ILSVRC2012_val_00034356.JPEG,1.0,0.0884234607219696,0.08768977969884872,0.9895567297935486,0.001482320367358625,0.09479591995477676,0.08768977969884872,0.9874799847602844,0.0020937377121299505,0.0884234607219696,20
vit_base_patch16_224,feature_gaussian,56,ILSVRC2012_val_00034302.JPEG,0.6500000357627869,0.3189089596271515,0.2218448966741562,0.9851539731025696,0.0027788495644927025,0.3162856996059418,0.2218448966741562,0.980836033821106,0.0038599451072514057,0.33707141876220703,13
vit_base_patch16_224,feature_gaussian,57,ILSVRC2012_val_00034356.JPEG,1.0,0.07235204428434372,0.038816288113594055,0.9921191334724426,0.0012909120414406061,0.04975510761141777,0.038816288113594055,0.9901692271232605,0.0018850520718842745,0.07235204428434372,20
vit_base_patch16_224,phase_only,56,ILSVRC2012_val_00034302.JPEG,1.0,0.09691837430000305,0.0,1.000000238418579,-2.2351741790771484e-08,0.016632676124572754,0.0,0.9967758059501648,0.0007574608898721635,0.09691837430000305,20
vit_base_patch16_224,phase_only,57,ILSVRC2012_val_00034356.JPEG,1.0,0.049367308616638184,0.0,1.0,0.0,0.00806117057800293,0.0,0.9983102083206177,0.0002802471281029284,0.049367308616638184,20
vit_base_patch16_224,opponent,58,ILSVRC2012_val_00034359.JPEG,0.0,0.0,0.1132407933473587,0.9501906633377075,0.009002961218357086,0.14002040028572083,0.1132407933473587,0.9383109211921692,0.017948031425476074,0.17133162915706635,0
vit_base_patch16_224,opponent,59,ILSVRC2012_val_00034391.JPEG,0.0,0.0,0.15259592235088348,0.8946254849433899,0.03982694074511528,0.5650203824043274,0.15259592235088348,0.8636845946311951,0.25292855501174927,0.5734235048294067,0
vit_base_patch16_224,rgb_gaussian,58,ILSVRC2012_val_00034359.JPEG,0.0,0.0,0.14392651617527008,0.9542948007583618,0.010160263627767563,0.18459182977676392,0.14392651617527008,0.9432905316352844,0.015233940444886684,0.1829540729522705,0
vit_base_patch16_224,rgb_gaussian,59,ILSVRC2012_val_00034391.JPEG,0.0,0.0,0.40528976917266846,0.8991981744766235,0.04960303381085396,0.6776735186576843,0.40528976917266846,0.8550611734390259,0.25835466384887695,0.6880714297294617,0
vit_base_patch16_224,feature_gaussian,58,ILSVRC2012_val_00034359.JPEG,0.10000000149011612,0.14770406484603882,0.09895509481430054,0.9789531826972961,0.002602925291284919,0.14775508642196655,0.09895509481430054,0.969220757484436,0.007581454701721668,0.14258162677288055,2
