source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,visformer_small,20,ILSVRC2012_val_00025851.JPEG,block12,deviation,True,0.0071189748123288155,0.006285821087658405,0.5021723508834839,0.5015013813972473,-0.007124423980712891,0.0027103424072265625,False
vit_base_patch16_224,visformer_small,21,ILSVRC2012_val_00025907.JPEG,block12,deviation,True,0.006481711752712727,0.006488298997282982,0.5024380683898926,0.5023982524871826,0.7873401641845703,0.37548285722732544,False
vit_base_patch16_224,visformer_small,20,ILSVRC2012_val_00025851.JPEG,block12,random,True,-0.011202622205018997,-0.01105366088449955,0.5024513602256775,0.5028699040412903,-0.016576290130615234,-0.001123577356338501,False
vit_base_patch16_224,visformer_small,21,ILSVRC2012_val_00025907.JPEG,block12,random,True,0.024335507303476334,0.027234241366386414,0.5036205649375916,0.504902720451355,0.6517782211303711,0.29529380798339844,False
vit_base_patch16_224,visformer_small,20,ILSVRC2012_val_00025851.JPEG,block12,no_drop,True,-0.001987774157896638,-0.002757744863629341,0.5003852844238281,0.4999535083770752,-0.04537391662597656,-0.007116824388504028,False
vit_base_patch16_224,visformer_small,21,ILSVRC2012_val_00025907.JPEG,block12,no_drop,True,0.04134885221719742,0.04462600126862526,0.5067163705825806,0.5061583518981934,0.9022774696350098,0.4488350749015808,False
vit_base_patch16_224,visformer_small,22,ILSVRC2012_val_00025989.JPEG,block12,selected,True,0.0013573726173490286,0.0016874707071110606,0.5046635866165161,0.5048562288284302,0.11370086669921875,0.024531543254852295,False
vit_base_patch16_224,visformer_small,23,ILSVRC2012_val_00026068.JPEG,block12,selected,True,0.01197919063270092,0.011998934671282768,0.5008835792541504,0.5022454261779785,0.055655479431152344,0.022465556859970093,False
vit_base_patch16_224,visformer_small,22,ILSVRC2012_val_00025989.JPEG,block12,opposite,True,0.0031096050515770912,0.002982046455144882,0.49920281767845154,0.5002923011779785,0.10420513153076172,0.021828562021255493,False
vit_base_patch16_224,visformer_small,23,ILSVRC2012_val_00026068.JPEG,block12,opposite,True,0.004795495420694351,0.00496083265170455,0.4988706409931183,0.5001262426376343,0.06972980499267578,0.02065703272819519,False
vit_base_patch16_224,visformer_small,22,ILSVRC2012_val_00025989.JPEG,block12,deviation,True,-0.005299532786011696,-0.005114767700433731,0.49744898080825806,0.4984321892261505,0.04089069366455078,0.01001688838005066,False
vit_base_patch16_224,visformer_small,23,ILSVRC2012_val_00026068.JPEG,block12,deviation,True,-0.0067389002069830894,-0.007807658053934574,0.4987444281578064,0.4987909197807312,0.04102516174316406,0.015376150608062744,False
vit_base_patch16_224,visformer_small,22,ILSVRC2012_val_00025989.JPEG,block12,random,True,-0.002309102099388838,-0.0020850016735494137,0.5006576776504517,0.5000597834587097,0.02205657958984375,0.004403099417686462,False
vit_base_patch16_224,visformer_small,23,ILSVRC2012_val_00026068.JPEG,block12,random,True,-0.0027172518894076347,-0.002326506655663252,0.5002723932266235,0.5008503198623657,0.040602684020996094,0.01693403720855713,False
vit_base_patch16_224,visformer_small,22,ILSVRC2012_val_00025989.JPEG,block12,no_drop,True,0.005189924035221338,0.004674546420574188,0.49988043308258057,0.498252809047699,0.1280975341796875,0.027590304613113403,False
vit_base_patch16_224,visformer_small,23,ILSVRC2012_val_00026068.JPEG,block12,no_drop,True,-0.0027600990142673254,-0.0038347882218658924,0.4988706409931183,0.4981531798839569,0.027860641479492188,0.012982666492462158,False
vit_base_patch16_224,visformer_small,24,ILSVRC2012_val_00026088.JPEG,block12,selected,True,0.0020873371977359056,0.0021013575606048107,0.5017139911651611,0.5013618469238281,0.028466224670410156,0.007655829191207886,False
vit_base_patch16_224,visformer_small,25,ILSVRC2012_val_00026113.JPEG,block12,selected,True,0.005761613138020039,0.007173710968345404,0.5104233026504517,0.512110710144043,0.12328863143920898,0.059765517711639404,False
vit_base_patch16_224,visformer_small,24,ILSVRC2012_val_00026088.JPEG,block12,opposite,True,0.005305312108248472,0.00526821706444025,0.5040391087532043,0.5031622052192688,0.06374263763427734,0.018073618412017822,False
vit_base_patch16_224,visformer_small,25,ILSVRC2012_val_00026113.JPEG,block12,opposite,True,0.02103571966290474,0.0231260247528553,0.5126023292541504,0.5132865905761719,0.15891218185424805,0.07645684480667114,False
vit_base_patch16_224,visformer_small,24,ILSVRC2012_val_00026088.JPEG,block12,deviation,True,0.005226869136095047,0.004962998442351818,0.5027769207954407,0.5032153725624084,0.032497406005859375,0.008444458246231079,False
vit_base_patch16_224,visformer_small,25,ILSVRC2012_val_00026113.JPEG,block12,deviation,True,0.029670611023902893,0.03213854134082794,0.5163424611091614,0.5178903341293335,0.23951196670532227,0.10704249143600464,False
vit_base_patch16_224,visformer_small,24,ILSVRC2012_val_00026088.JPEG,block12,random,True,0.0025632441975176334,0.0023312908597290516,0.5020062923431396,0.5011028051376343,-0.011875152587890625,-0.0019874870777130127,False
vit_base_patch16_224,visformer_small,25,ILSVRC2012_val_00026113.JPEG,block12,random,True,0.010318773798644543,0.010923152789473534,0.5141170024871826,0.5149673223495483,0.18635988235473633,0.08030369877815247,False
vit_base_patch16_224,visformer_small,24,ILSVRC2012_val_00026088.JPEG,block12,no_drop,True,0.004003284964710474,0.00392095185816288,0.5039328336715698,0.5042184591293335,0.047957420349121094,0.012233227491378784,False
vit_base_patch16_224,visformer_small,25,ILSVRC2012_val_00026113.JPEG,block12,no_drop,True,0.014626658521592617,0.016264136880636215,0.5168008804321289,0.5187872052192688,0.1906428337097168,0.08648216724395752,False
vit_base_patch16_224,visformer_small,26,ILSVRC2012_val_00026139.JPEG,block12,selected,True,0.004036585800349712,0.004534225445240736,0.5028566122055054,0.5023317933082581,0.032135009765625,0.014393627643585205,False
vit_base_patch16_224,visformer_small,27,ILSVRC2012_val_00026145.JPEG,block12,selected,True,-0.004018259234726429,-0.0030539114959537983,0.5020062923431396,0.5018268823623657,0.15259027481079102,0.20778930187225342,True
vit_base_patch16_224,visformer_small,26,ILSVRC2012_val_00026139.JPEG,block12,opposite,True,0.0002548231859691441,0.00023716449504718184,0.4995216727256775,0.5003321766853333,0.05706501007080078,0.023854434490203857,False
vit_base_patch16_224,visformer_small,27,ILSVRC2012_val_00026145.JPEG,block12,opposite,True,0.014259561896324158,0.014238329604268074,0.5063908100128174,0.5060719847679138,0.1823873519897461,0.27264881134033203,True
vit_base_patch16_224,visformer_small,26,ILSVRC2012_val_00026139.JPEG,block12,deviation,True,0.007960647344589233,0.008312055841088295,0.5003255009651184,0.5007108449935913,0.0372467041015625,0.01545494794845581,False
vit_base_patch16_224,visformer_small,27,ILSVRC2012_val_00026145.JPEG,block12,deviation,True,0.007273229770362377,0.007122086826711893,0.5034545063972473,0.5034545063972473,0.09643268585205078,0.23127830028533936,True
vit_base_patch16_224,visformer_small,26,ILSVRC2012_val_00026139.JPEG,block12,random,True,0.003583652665838599,0.0033529039938002825,0.5012223720550537,0.501747190952301,0.008638858795166016,0.0033173561096191406,False
vit_base_patch16_224,visformer_small,27,ILSVRC2012_val_00026145.JPEG,block12,random,True,0.012212857604026794,0.013000452890992165,0.5067960619926453,0.5071548223495483,0.33265066146850586,0.37177181243896484,True
vit_base_patch16_224,visformer_small,26,ILSVRC2012_val_00026139.JPEG,block12,no_drop,True,0.0032675000838935375,0.0031028310768306255,0.5014216899871826,0.5011891722679138,0.03525495529174805,0.01637357473373413,False
vit_base_patch16_224,visformer_small,27,ILSVRC2012_val_00026145.JPEG,block12,no_drop,True,0.0030960259027779102,0.0037720059044659138,0.5045307278633118,0.505274772644043,0.11985349655151367,0.1879795789718628,True
vit_base_patch16_224,visformer_small,28,ILSVRC2012_val_00026189.JPEG,block12,selected,True,0.0004173483466729522,0.0002819468209054321,0.4987577199935913,0.49842554330825806,0.05414009094238281,0.01549917459487915,False
vit_base_patch16_224,visformer_small,29,ILSVRC2012_val_00026202.JPEG,block12,selected,True,0.013086307793855667,0.014351406134665012,0.509187638759613,0.5090016722679138,0.030243873596191406,0.018581002950668335,False
vit_base_patch16_224,visformer_small,28,ILSVRC2012_val_00026189.JPEG,block12,opposite,True,0.008375232107937336,0.009619997814297676,0.4995681941509247,0.49951502680778503,0.08829498291015625,0.024779126048088074,False
vit_base_patch16_224,visformer_small,29,ILSVRC2012_val_00026202.JPEG,block12,opposite,True,-0.0009572384878993034,0.0007232185453176498,0.5026440024375916,0.5018999576568604,-0.021857261657714844,0.006560772657394409,False
