model,sample_index,image_name,target_mode,map_variant,map_rank_spearman,map_top_half_iou,gradcam_zero
vit_base_patch16_224,35,ILSVRC2012_val_00001645.JPEG,predicted,gradcam_relu,-0.1982787400484085,0.35172414779663086,True
vit_base_patch16_224,36,ILSVRC2012_val_00001648.JPEG,predicted,gradcam_relu,-0.1663619875907898,0.4202898442745209,True
vit_base_patch16_224,37,ILSVRC2012_val_00001655.JPEG,predicted,gradcam_relu,0.3481898903846741,0.15976330637931824,True
vit_base_patch16_224,38,ILSVRC2012_val_00001659.JPEG,predicted,gradcam_relu,-0.09085099399089813,0.3243243098258972,True
vit_base_patch16_224,39,ILSVRC2012_val_00001689.JPEG,predicted,gradcam_relu,-0.29550957679748535,0.4848484992980957,True
vit_base_patch16_224,32,ILSVRC2012_val_00001570.JPEG,predicted,gradcam_signed,-0.014844329096376896,0.3154362440109253,True
vit_base_patch16_224,33,ILSVRC2012_val_00001638.JPEG,predicted,gradcam_signed,-0.40323373675346375,0.4848484992980957,True
vit_base_patch16_224,34,ILSVRC2012_val_00001642.JPEG,predicted,gradcam_signed,-0.0887918472290039,0.37062937021255493,True
vit_base_patch16_224,35,ILSVRC2012_val_00001645.JPEG,predicted,gradcam_signed,-0.1982787400484085,0.35172414779663086,True
vit_base_patch16_224,36,ILSVRC2012_val_00001648.JPEG,predicted,gradcam_signed,-0.1663619875907898,0.4202898442745209,True
vit_base_patch16_224,37,ILSVRC2012_val_00001655.JPEG,predicted,gradcam_signed,0.3481898903846741,0.15976330637931824,True
vit_base_patch16_224,38,ILSVRC2012_val_00001659.JPEG,predicted,gradcam_signed,-0.09085099399089813,0.3243243098258972,True
vit_base_patch16_224,39,ILSVRC2012_val_00001689.JPEG,predicted,gradcam_signed,-0.29550957679748535,0.4848484992980957,True
vit_base_patch16_224,32,ILSVRC2012_val_00001570.JPEG,predicted,gradcam_abs,-0.014844329096376896,0.3154362440109253,True
vit_base_patch16_224,33,ILSVRC2012_val_00001638.JPEG,predicted,gradcam_abs,-0.40323373675346375,0.4848484992980957,True
vit_base_patch16_224,34,ILSVRC2012_val_00001642.JPEG,predicted,gradcam_abs,-0.0887918472290039,0.37062937021255493,True
