model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,0,True,-0.13488197326660156,-0.03824567794799805,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,0,True,0.17527389526367188,0.029036402702331543,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_relu,0.15,1,True,-0.09249114990234375,-0.03701657056808472,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_relu,0.15,1,True,0.3123769760131836,0.02440871298313141,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_relu,0.15,1,True,0.37436866760253906,0.21773487329483032,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_relu,0.15,1,True,0.5818853378295898,0.281327486038208,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_relu,0.15,1,True,0.3071422576904297,0.11070472002029419,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_relu,0.15,1,True,0.05654335021972656,0.012716114521026611,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,1,True,-0.10309314727783203,-0.02884143590927124,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,1,True,0.7086501121520996,0.18295568227767944,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_relu,0.15,2,True,-0.21063947677612305,-0.062290310859680176,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_relu,0.15,2,True,0.018404006958007812,0.0006867870688438416,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_relu,0.15,2,True,-0.10855722427368164,-0.10086846351623535,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_relu,0.15,2,True,0.5779104232788086,0.2100449800491333,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_relu,0.15,2,True,0.17255687713623047,0.06281214952468872,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_relu,0.15,2,True,-0.10651922225952148,-0.02538570761680603,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,2,True,-0.23410701751708984,-0.0635891854763031,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,2,True,0.23981189727783203,0.04985940456390381,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_relu,0.15,3,True,-0.10499191284179688,-0.037781864404678345,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_relu,0.15,3,True,0.7062597274780273,0.12786415219306946,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_relu,0.15,3,True,-0.37188291549682617,-0.26408642530441284,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_relu,0.15,3,True,0.3988652229309082,0.16428446769714355,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_relu,0.15,3,True,0.011432647705078125,0.0004194974899291992,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_relu,0.15,3,True,0.06518268585205078,0.017120033502578735,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_relu,0.15,3,True,-0.37337493896484375,-0.09313954412937164,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_relu,0.15,3,True,0.5871181488037109,0.12460565567016602,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,0,True,-0.21011686325073242,-0.06438019871711731,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,0,True,0.2844095230102539,0.03766380995512009,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,0,True,0.04290914535522461,0.0670892596244812,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,0,True,0.4537057876586914,0.174035906791687,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,0,True,0.11961936950683594,0.0406951904296875,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,0,True,-0.015272140502929688,-0.005586296319961548,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,0,True,-0.2052459716796875,-0.05781039595603943,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,0,True,0.5043411254882812,0.10525622963905334,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,1,True,-0.06909656524658203,-0.031114041805267334,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,1,True,0.6218547821044922,0.0816168561577797,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,1,True,-0.5650949478149414,-0.3163750469684601,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,1,True,0.3546609878540039,0.15834683179855347,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,1,True,0.11635017395019531,0.03996622562408447,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,1,True,0.044231414794921875,0.007654517889022827,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,1,True,-0.26369190216064453,-0.07147222757339478,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,1,True,0.693972110748291,0.1757061779499054,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,2,True,0.0076885223388671875,-0.0101051926612854,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,2,True,0.3527212142944336,0.03512205928564072,False,0.21704082190990448,0.37142857909202576,0.0
