model,sample_index,image_name,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,global_feature_shift,kept_local_feature_shift,kept_score_abs_change,gradient_cosine,gradient_norm_ratio
cait_s24_224,51,ILSVRC2012_val_00002533.JPEG,score_deviation_extreme,0.15,0,True,0.25000762939453125,0.0663318783044815,False,0.2575032114982605,0.08637382090091705,0.035318177193403244,0.10112378001213074,5.861130237579346
cait_s24_224,52,ILSVRC2012_val_00002583.JPEG,score_deviation_extreme,0.15,0,True,-0.16084575653076172,0.06563663482666016,False,0.09234416484832764,0.11436081677675247,0.01940159872174263,0.020750166848301888,30.96970558166504
cait_s24_224,53,ILSVRC2012_val_00002614.JPEG,score_deviation_extreme,0.15,0,True,-0.2556753158569336,-0.01830115169286728,False,0.012294471263885498,0.11204879730939865,0.015142629854381084,0.03184957429766655,2.2702159881591797
cait_s24_224,54,ILSVRC2012_val_00002716.JPEG,score_deviation_extreme,0.15,0,True,-0.047133445739746094,0.020251139998435974,False,0.011151373386383057,0.1616874635219574,0.01988709717988968,0.08891183137893677,2.95090389251709
cait_s24_224,55,ILSVRC2012_val_00002733.JPEG,score_deviation_extreme,0.15,0,True,0.44460105895996094,0.06121674180030823,False,0.05586773157119751,0.07491709291934967,0.024416033178567886,-0.0011588018387556076,8.265372276306152
cait_s24_224,48,ILSVRC2012_val_00002311.JPEG,score_deviation_extreme,0.15,1,True,-0.06122875213623047,-0.0035442784428596497,False,0.003381192684173584,0.09541118890047073,0.014277941547334194,-0.029665764421224594,6.738918304443359
cait_s24_224,49,ILSVRC2012_val_00002347.JPEG,score_deviation_extreme,0.15,1,True,-0.06746673583984375,0.008134797215461731,False,0.054341793060302734,0.12223369628190994,0.024042222648859024,-0.004241097718477249,1.7173564434051514
cait_s24_224,50,ILSVRC2012_val_00002464.JPEG,score_deviation_extreme,0.15,1,True,0.013448715209960938,0.00843510776758194,False,0.007929682731628418,0.049156077206134796,0.011407509446144104,0.06560960412025452,4.528686046600342
cait_s24_224,51,ILSVRC2012_val_00002533.JPEG,score_deviation_extreme,0.15,1,True,0.25000762939453125,0.0663318783044815,False,0.2575032114982605,0.08637382090091705,0.035318177193403244,0.10112375766038895,5.861130237579346
cait_s24_224,52,ILSVRC2012_val_00002583.JPEG,score_deviation_extreme,0.15,1,True,-0.16084575653076172,0.06563663482666016,False,0.09234416484832764,0.11436081677675247,0.01940159872174263,0.020750179886817932,30.969707489013672
cait_s24_224,53,ILSVRC2012_val_00002614.JPEG,score_deviation_extreme,0.15,1,True,-0.2556753158569336,-0.01830115169286728,False,0.012294471263885498,0.11204879730939865,0.015142629854381084,0.03184957802295685,2.270216703414917
cait_s24_224,54,ILSVRC2012_val_00002716.JPEG,score_deviation_extreme,0.15,1,True,-0.047133445739746094,0.020251139998435974,False,0.011151373386383057,0.1616874635219574,0.01988709717988968,0.08891184628009796,2.95090389251709
cait_s24_224,55,ILSVRC2012_val_00002733.JPEG,score_deviation_extreme,0.15,1,True,0.44460105895996094,0.06121674180030823,False,0.05586773157119751,0.07491709291934967,0.024416033178567886,-0.0011588172055780888,8.265372276306152
cait_s24_224,48,ILSVRC2012_val_00002311.JPEG,score_deviation_extreme,0.15,2,True,-0.06122875213623047,-0.0035442784428596497,False,0.003381192684173584,0.09541118890047073,0.014277941547334194,-0.029665738344192505,6.738916873931885
cait_s24_224,49,ILSVRC2012_val_00002347.JPEG,score_deviation_extreme,0.15,2,True,-0.06746673583984375,0.008134797215461731,False,0.054341793060302734,0.12223369628190994,0.024042222648859024,-0.0042411815375089645,1.7173564434051514
cait_s24_224,50,ILSVRC2012_val_00002464.JPEG,score_deviation_extreme,0.15,2,True,0.013448715209960938,0.00843510776758194,False,0.007929682731628418,0.049156077206134796,0.011407509446144104,0.06560958921909332,4.528686046600342
cait_s24_224,51,ILSVRC2012_val_00002533.JPEG,score_deviation_extreme,0.15,2,True,0.25000762939453125,0.0663318783044815,False,0.2575032114982605,0.08637382090091705,0.035318177193403244,0.10112380236387253,5.861131191253662
cait_s24_224,52,ILSVRC2012_val_00002583.JPEG,score_deviation_extreme,0.15,2,True,-0.16084575653076172,0.06563663482666016,False,0.09234416484832764,0.11436081677675247,0.01940159872174263,0.02075015753507614,30.96970558166504
cait_s24_224,53,ILSVRC2012_val_00002614.JPEG,score_deviation_extreme,0.15,2,True,-0.2556753158569336,-0.01830115169286728,False,0.012294471263885498,0.11204879730939865,0.015142629854381084,0.03184958174824715,2.2702157497406006
cait_s24_224,54,ILSVRC2012_val_00002716.JPEG,score_deviation_extreme,0.15,2,True,-0.047133445739746094,0.020251139998435974,False,0.011151373386383057,0.1616874635219574,0.01988709717988968,0.08891183137893677,2.9509036540985107
